ID	ABSOLUTE_POS	RELATIVE_POS	ABSOLUTE_NEG	RELATIVE_NEG
3440	5.0000	0.0254	5.0000	0.0254
9371	2.0000	0.0235	2.0000	0.0235
3700	2.0000	0.0110	2.0000	0.0110
9561	4.0000	0.0325	4.0000	0.0325
9611	3.0000	0.0265	3.0000	0.0265
9671	0.0000	0.0000	0.0000	0.0000
3260	3.0000	0.0361	3.0000	0.0361
3360	3.0000	0.0288	3.0000	0.0288
9741	1.0000	0.0139	1.0000	0.0139
3370	3.0000	0.0195	3.0000	0.0195
3390	3.0000	0.0169	3.0000	0.0169
3410	3.0000	0.0140	3.0000	0.0140
3420	4.0000	0.0166	4.0000	0.0166
3430	5.0000	0.0207	5.0000	0.0207
3470	5.0000	0.0199	5.0000	0.0199
9841	0.0000	0.0000	0.0000	0.0000
3520	1.0000	0.0125	1.0000	0.0125
3620	8.0000	0.0216	8.0000	0.0216
9911	4.0000	0.0320	4.0000	0.0320
3600	4.0000	0.0255	4.0000	0.0255
3610	6.0000	0.0343	6.0000	0.0343
9981	1.0000	0.0417	1.0000	0.0417
3730	2.0000	0.0099	2.0000	0.0099
3750	4.0000	0.0157	4.0000	0.0157
9991	1.0000	0.0357	1.0000	0.0357
10171	1.0000	0.0769	1.0000	0.0769
10431	0.0000	0.0000	0.0000	0.0000
3810	7.0000	0.0161	7.0000	0.0161
3830	9.0000	0.0179	9.0000	0.0179
10591	0.0000	0.0000	0.0000	0.0000
10611	1.0000	0.0175	1.0000	0.0175
14651	1.0000	0.0122	1.0000	0.0122
14661	1.0000	0.0455	1.0000	0.0455
14701	0.0000	0.0000	0.0000	0.0000
14811	0.0000	0.0000	0.0000	0.0000
14821	0.0000	0.0000	0.0000	0.0000
14831	0.0000	0.0000	0.0000	0.0000
19071	1.0000	0.0115	1.0000	0.0115
19121	1.0000	0.0312	1.0000	0.0312
19701	0.0000	0.0000	0.0000	0.0000
19771	1.0000	0.0143	1.0000	0.0143
20731	4.0000	0.0280	4.0000	0.0280
21101	1.0000	0.0161	1.0000	0.0161
7870	2.0000	0.0164	2.0000	0.0164
271	2.0000	0.0435	2.0000	0.0435
361	2.0000	0.0870	2.0000	0.0870
401	0.0000	0.0000	0.0000	0.0000
821	0.0000	0.0000	0.0000	0.0000
1251	0.0000	0.0000	0.0000	0.0000
830	0.0000	0.0000	0.0000	0.0000
1590	0.0000	0.0000	0.0000	0.0000
3501	0.0000	0.0000	0.0000	0.0000
870	0.0000	0.0000	0.0000	0.0000
5641	0.0000	0.0000	0.0000	0.0000
9871	1.0000	0.1111	1.0000	0.1111
5970	2.0000	0.0800	2.0000	0.0800
11211	0.0000	0.0000	0.0000	0.0000
12991	1.0000	0.0476	1.0000	0.0476
13411	1.0000	0.0476	1.0000	0.0476
13761	0.0000	0.0000	0.0000	0.0000
13781	1.0000	0.0833	1.0000	0.0833
14481	0.0000	0.0000	0.0000	0.0000
5921	8.0000	0.0187	8.0000	0.0187
6131	1.0000	0.0088	1.0000	0.0088
11881	4.0000	0.0126	4.0000	0.0126
11891	0.0000	0.0000	0.0000	0.0000
12651	0.0000	0.0000	0.0000	0.0000
5070	2.0000	0.0052	2.0000	0.0052
5410	5.0000	0.0100	5.0000	0.0100
5540	6.0000	0.0110	6.0000	0.0110
12831	1.0000	0.0061	1.0000	0.0061
5200	5.0000	0.0159	5.0000	0.0159
5220	5.0000	0.0103	5.0000	0.0103
13171	1.0000	0.0172	1.0000	0.0172
5210	1.0000	0.0116	1.0000	0.0116
5230	1.0000	0.0061	1.0000	0.0061
5910	1.0000	0.0055	1.0000	0.0055
5920	3.0000	0.0086	3.0000	0.0086
17161	0.0000	0.0000	0.0000	0.0000
2041	1.0000	0.0244	1.0000	0.0244
2431	1.0000	0.0286	1.0000	0.0286
2761	2.0000	0.0364	2.0000	0.0364
2821	1.0000	0.0323	1.0000	0.0323
3121	0.0000	0.0000	0.0000	0.0000
3521	4.0000	0.0367	4.0000	0.0367
3591	1.0000	0.0250	1.0000	0.0250
3651	0.0000	0.0000	0.0000	0.0000
3661	0.0000	0.0000	0.0000	0.0000
3751	2.0000	0.0222	2.0000	0.0222
3771	1.0000	0.0250	1.0000	0.0250
960	4.0000	0.0301	4.0000	0.0301
2080	6.0000	0.0331	6.0000	0.0331
3821	3.0000	0.0201	3.0000	0.0201
4121	5.0000	0.0394	5.0000	0.0394
4501	4.0000	0.0741	4.0000	0.0741
5631	0.0000	0.0000	0.0000	0.0000
6361	1.0000	0.0179	1.0000	0.0179
6611	3.0000	0.0349	3.0000	0.0349
9061	3.0000	0.0219	3.0000	0.0219
9101	0.0000	0.0000	0.0000	0.0000
2940	0.0000	0.0000	0.0000	0.0000
2960	1.0000	0.0175	1.0000	0.0175
14631	1.0000	0.0143	1.0000	0.0143
16741	0.0000	0.0000	0.0000	0.0000
18981	1.0000	0.0222	1.0000	0.0222
19871	2.0000	0.0308	2.0000	0.0308
7500	9.0000	0.0338	9.0000	0.0338
7540	9.0000	0.0303	9.0000	0.0303
7550	10.0000	0.0265	10.0000	0.0265
20031	1.0000	0.0045	1.0000	0.0045
7570	3.0000	0.0124	3.0000	0.0124
20421	0.0000	0.0000	0.0000	0.0000
241	2.0000	0.0556	2.0000	0.0556
411	3.0000	0.0190	3.0000	0.0190
60	3.0000	0.0184	3.0000	0.0184
70	4.0000	0.0240	4.0000	0.0240
80	6.0000	0.0341	6.0000	0.0341
861	0.0000	0.0000	0.0000	0.0000
6620	0.0000	0.0000	0.0000	0.0000
15851	2.0000	0.0435	2.0000	0.0435
5781	1.0000	0.0098	1.0000	0.0098
9651	1.0000	0.0098	1.0000	0.0098
13031	1.0000	0.0098	1.0000	0.0098
15571	1.0000	0.0099	1.0000	0.0099
16911	1.0000	0.0098	1.0000	0.0098
18141	1.0000	0.0098	1.0000	0.0098
19031	1.0000	0.0098	1.0000	0.0098
20711	1.0000	0.0098	1.0000	0.0098
11851	2.0000	0.0233	2.0000	0.0233
17111	1.0000	0.0147	1.0000	0.0147
17141	1.0000	0.0667	1.0000	0.0667
17631	0.0000	0.0000	0.0000	0.0000
17851	2.0000	0.0455	2.0000	0.0455
2021	1.0000	0.0041	1.0000	0.0041
9021	2.0000	0.0102	2.0000	0.0102
9041	0.0000	0.0000	0.0000	0.0000
3220	0.0000	0.0000	0.0000	0.0000
3380	0.0000	0.0000	0.0000	0.0000
9621	1.0000	0.0189	1.0000	0.0189
13661	0.0000	0.0000	0.0000	0.0000
14501	0.0000	0.0000	0.0000	0.0000
18961	1.0000	0.0179	1.0000	0.0179
19141	8.0000	0.0476	8.0000	0.0476
231	0.0000	0.0000	0.0000	0.0000
501	0.0000	0.0000	0.0000	0.0000
771	0.0000	0.0000	0.0000	0.0000
5751	1.0000	0.0333	1.0000	0.0333
11801	4.0000	0.0455	4.0000	0.0455
11811	0.0000	0.0000	0.0000	0.0000
4230	1.0000	0.0208	1.0000	0.0208
11821	2.0000	0.0155	2.0000	0.0155
4710	3.0000	0.0208	3.0000	0.0208
12211	1.0000	0.0123	1.0000	0.0123
5180	1.0000	0.0115	1.0000	0.0115
5610	2.0000	0.0133	2.0000	0.0133
12661	7.0000	0.0476	7.0000	0.0476
17031	0.0000	0.0000	0.0000	0.0000
17061	0.0000	0.0000	0.0000	0.0000
6870	3.0000	0.0071	3.0000	0.0071
2011	0.0000	0.0000	0.0000	0.0000
8981	0.0000	0.0000	0.0000	0.0000
9141	0.0000	0.0000	0.0000	0.0000
9431	0.0000	0.0000	0.0000	0.0000
14491	0.0000	0.0000	0.0000	0.0000
14611	0.0000	0.0000	0.0000	0.0000
14691	3.0000	0.0150	3.0000	0.0150
6050	4.0000	0.0137	4.0000	0.0137
6130	6.0000	0.0179	6.0000	0.0179
6150	7.0000	0.0179	7.0000	0.0179
14981	2.0000	0.0185	2.0000	0.0185
6190	4.0000	0.0129	4.0000	0.0129
15011	1.0000	0.0145	1.0000	0.0145
6610	3.0000	0.0240	3.0000	0.0240
15361	1.0000	0.0400	1.0000	0.0400
18941	2.0000	0.0741	2.0000	0.0741
221	1.0000	0.0147	1.0000	0.0147
331	1.0000	0.0208	1.0000	0.0208
471	1.0000	0.0455	1.0000	0.0455
1801	1.0000	0.0278	1.0000	0.0278
2101	7.0000	0.0729	7.0000	0.0729
740	10.0000	0.0787	10.0000	0.0787
3681	2.0000	0.0741	2.0000	0.0741
5741	1.0000	0.0222	1.0000	0.0222
5911	0.0000	0.0000	0.0000	0.0000
6251	1.0000	0.0312	1.0000	0.0312
6281	0.0000	0.0000	0.0000	0.0000
6411	1.0000	0.0217	1.0000	0.0217
6561	7.0000	0.0473	7.0000	0.0473
11091	1.0000	0.0033	1.0000	0.0033
12291	2.0000	0.0085	2.0000	0.0085
4890	2.0000	0.0068	2.0000	0.0068
11791	3.0000	0.0224	3.0000	0.0224
11841	0.0000	0.0000	0.0000	0.0000
4340	11.0000	0.0440	11.0000	0.0440
11921	2.0000	0.0189	2.0000	0.0189
4330	4.0000	0.0213	4.0000	0.0213
4410	5.0000	0.0189	5.0000	0.0189
4450	16.0000	0.0240	16.0000	0.0240
4470	18.0000	0.0228	18.0000	0.0228
12131	1.0000	0.1000	1.0000	0.1000
12151	7.0000	0.0240	7.0000	0.0240
4590	7.0000	0.0228	7.0000	0.0228
12421	7.0000	0.0354	7.0000	0.0354
4740	9.0000	0.0333	9.0000	0.0333
4960	17.0000	0.0371	17.0000	0.0371
12781	12.0000	0.0486	12.0000	0.0486
5040	15.0000	0.0430	15.0000	0.0430
17011	1.0000	0.0083	1.0000	0.0083
17081	0.0000	0.0000	0.0000	0.0000
1981	12.0000	0.0284	12.0000	0.0284
8931	0.0000	0.0000	0.0000	0.0000
8941	0.0000	0.0000	0.0000	0.0000
8971	0.0000	0.0000	0.0000	0.0000
9051	0.0000	0.0000	0.0000	0.0000
3080	1.0000	0.0200	1.0000	0.0200
9301	0.0000	0.0000	0.0000	0.0000
9311	0.0000	0.0000	0.0000	0.0000
3110	1.0000	0.0063	1.0000	0.0063
3130	1.0000	0.0056	1.0000	0.0056
14461	0.0000	0.0000	0.0000	0.0000
14471	5.0000	0.0227	5.0000	0.0227
14551	1.0000	0.0116	1.0000	0.0116
14781	2.0000	0.0147	2.0000	0.0147
15621	1.0000	0.0070	1.0000	0.0070
6590	2.0000	0.0133	2.0000	0.0133
15671	0.0000	0.0000	0.0000	0.0000
15941	0.0000	0.0000	0.0000	0.0000
16381	2.0000	0.0444	2.0000	0.0444
16411	1.0000	0.0112	1.0000	0.0112
18931	14.0000	0.0281	14.0000	0.0281
19051	1.0000	0.1429	1.0000	0.1429
21111	2.0000	0.0238	2.0000	0.0238
21321	0.0000	0.0000	0.0000	0.0000
191	1.0000	0.0097	1.0000	0.0097
391	0.0000	0.0000	0.0000	0.0000
50	0.0000	0.0000	0.0000	0.0000
481	1.0000	0.1000	1.0000	0.1000
621	3.0000	0.0326	3.0000	0.0326
330	3.0000	0.0288	3.0000	0.0288
631	3.0000	0.0263	3.0000	0.0263
360	4.0000	0.0296	4.0000	0.0296
671	1.0000	0.0172	1.0000	0.0172
921	3.0000	0.0337	3.0000	0.0337
961	2.0000	0.0274	2.0000	0.0274
340	4.0000	0.0364	4.0000	0.0364
5671	3.0000	0.0345	3.0000	0.0345
11761	4.0000	0.0377	4.0000	0.0377
16881	2.0000	0.0299	2.0000	0.0299
1871	3.0000	0.0536	3.0000	0.0536
2061	5.0000	0.0806	5.0000	0.0806
750	5.0000	0.0610	5.0000	0.0610
2860	6.0000	0.0417	6.0000	0.0417
2111	3.0000	0.0423	3.0000	0.0423
760	3.0000	0.0333	3.0000	0.0333
2581	2.0000	0.0488	2.0000	0.0488
2681	4.0000	0.0476	4.0000	0.0476
770	5.0000	0.0500	5.0000	0.0500
2721	3.0000	0.0435	3.0000	0.0435
2751	3.0000	0.0357	3.0000	0.0357
780	7.0000	0.0593	7.0000	0.0593
2811	1.0000	0.0233	1.0000	0.0233
2831	5.0000	0.0368	5.0000	0.0368
1230	6.0000	0.0400	6.0000	0.0400
2851	0.0000	0.0000	0.0000	0.0000
2861	1.0000	0.0625	1.0000	0.0625
3111	1.0000	0.0141	1.0000	0.0141
3171	0.0000	0.0000	0.0000	0.0000
3541	3.0000	0.0400	3.0000	0.0400
3631	1.0000	0.0185	1.0000	0.0185
3731	1.0000	0.0105	1.0000	0.0105
3871	0.0000	0.0000	0.0000	0.0000
3901	0.0000	0.0000	0.0000	0.0000
1010	1.0000	0.0139	1.0000	0.0139
1090	1.0000	0.0102	1.0000	0.0102
1100	2.0000	0.0175	2.0000	0.0175
1130	2.0000	0.0109	2.0000	0.0109
1170	2.0000	0.0106	2.0000	0.0106
1690	2.0000	0.0095	2.0000	0.0095
4021	3.0000	0.0789	3.0000	0.0789
4201	0.0000	0.0000	0.0000	0.0000
4241	2.0000	0.0286	2.0000	0.0286
1140	3.0000	0.0208	3.0000	0.0208
4371	3.0000	0.0857	3.0000	0.0857
1180	4.0000	0.0769	4.0000	0.0769
4401	2.0000	0.0417	2.0000	0.0417
4671	5.0000	0.0291	5.0000	0.0291
4691	2.0000	0.0270	2.0000	0.0270
4721	1.0000	0.0135	1.0000	0.0135
4741	0.0000	0.0000	0.0000	0.0000
2850	2.0000	0.0136	2.0000	0.0136
2890	11.0000	0.0406	11.0000	0.0406
4821	4.0000	0.0656	4.0000	0.0656
4881	1.0000	0.0092	1.0000	0.0092
1470	3.0000	0.0236	3.0000	0.0236
5021	2.0000	0.0317	2.0000	0.0317
1410	2.0000	0.0303	2.0000	0.0303
5101	4.0000	0.0800	4.0000	0.0800
5221	3.0000	0.0423	3.0000	0.0423
5281	3.0000	0.0173	3.0000	0.0173
5591	1.0000	0.0125	1.0000	0.0125
5801	2.0000	0.0278	2.0000	0.0278
5821	2.0000	0.0235	2.0000	0.0235
5881	4.0000	0.0930	4.0000	0.0930
1910	4.0000	0.0513	4.0000	0.0513
5891	1.0000	0.0161	1.0000	0.0161
5941	1.0000	0.0172	1.0000	0.0172
6181	0.0000	0.0000	0.0000	0.0000
6231	0.0000	0.0000	0.0000	0.0000
6531	0.0000	0.0000	0.0000	0.0000
8861	3.0000	0.0306	3.0000	0.0306
9001	0.0000	0.0000	0.0000	0.0000
9091	4.0000	0.0214	4.0000	0.0214
9121	5.0000	0.0345	5.0000	0.0345
10451	7.0000	0.0368	7.0000	0.0368
10491	5.0000	0.0180	5.0000	0.0180
14401	2.0000	0.0541	2.0000	0.0541
15231	1.0000	0.0179	1.0000	0.0179
6480	4.0000	0.0392	4.0000	0.0392
18911	7.0000	0.0389	7.0000	0.0389
19061	1.0000	0.0182	1.0000	0.0182
19131	2.0000	0.0476	2.0000	0.0476
181	8.0000	0.0381	8.0000	0.0381
251	0.0000	0.0000	0.0000	0.0000
311	1.0000	0.0526	1.0000	0.0526
371	5.0000	0.0581	5.0000	0.0581
240	7.0000	0.0511	7.0000	0.0511
991	0.0000	0.0000	0.0000	0.0000
250	0.0000	0.0000	0.0000	0.0000
1021	1.0000	0.0312	1.0000	0.0312
260	2.0000	0.0115	2.0000	0.0115
1331	3.0000	0.0353	3.0000	0.0353
270	3.0000	0.0326	3.0000	0.0326
1611	1.0000	0.0244	1.0000	0.0244
5621	3.0000	0.0625	3.0000	0.0625
6811	4.0000	0.0513	4.0000	0.0513
2160	10.0000	0.0752	10.0000	0.0752
2170	14.0000	0.0631	14.0000	0.0631
2360	16.0000	0.0669	16.0000	0.0669
6911	0.0000	0.0000	0.0000	0.0000
6941	1.0000	0.0156	1.0000	0.0156
6951	1.0000	0.0213	1.0000	0.0213
6961	0.0000	0.0000	0.0000	0.0000
6971	1.0000	0.0208	1.0000	0.0208
6981	1.0000	0.0435	1.0000	0.0435
2220	1.0000	0.0196	1.0000	0.0196
7751	2.0000	0.0465	2.0000	0.0465
7871	1.0000	0.0476	1.0000	0.0476
11421	6.0000	0.0323	6.0000	0.0323
11431	0.0000	0.0000	0.0000	0.0000
4160	0.0000	0.0000	0.0000	0.0000
11441	0.0000	0.0000	0.0000	0.0000
4180	0.0000	0.0000	0.0000	0.0000
4240	0.0000	0.0000	0.0000	0.0000
4440	0.0000	0.0000	0.0000	0.0000
4460	0.0000	0.0000	0.0000	0.0000
4480	1.0000	0.0094	1.0000	0.0094
4510	1.0000	0.0086	1.0000	0.0086
4690	2.0000	0.0080	2.0000	0.0080
11451	1.0000	0.0111	1.0000	0.0111
11461	0.0000	0.0000	0.0000	0.0000
4210	0.0000	0.0000	0.0000	0.0000
4520	0.0000	0.0000	0.0000	0.0000
5500	0.0000	0.0000	0.0000	0.0000
11471	1.0000	0.0049	1.0000	0.0049
11481	0.0000	0.0000	0.0000	0.0000
4220	0.0000	0.0000	0.0000	0.0000
4550	0.0000	0.0000	0.0000	0.0000
5510	0.0000	0.0000	0.0000	0.0000
11491	2.0000	0.0112	2.0000	0.0112
11511	0.0000	0.0000	0.0000	0.0000
4370	0.0000	0.0000	0.0000	0.0000
4570	0.0000	0.0000	0.0000	0.0000
11531	0.0000	0.0000	0.0000	0.0000
4380	0.0000	0.0000	0.0000	0.0000
4610	0.0000	0.0000	0.0000	0.0000
11541	0.0000	0.0000	0.0000	0.0000
4620	0.0000	0.0000	0.0000	0.0000
11551	0.0000	0.0000	0.0000	0.0000
4400	0.0000	0.0000	0.0000	0.0000
4630	0.0000	0.0000	0.0000	0.0000
11561	0.0000	0.0000	0.0000	0.0000
4390	0.0000	0.0000	0.0000	0.0000
4640	0.0000	0.0000	0.0000	0.0000
11571	0.0000	0.0000	0.0000	0.0000
12251	1.0000	0.0097	1.0000	0.0097
4680	6.0000	0.0231	6.0000	0.0231
4910	11.0000	0.0312	11.0000	0.0312
4970	20.0000	0.0348	20.0000	0.0348
5100	28.0000	0.0357	28.0000	0.0357
5110	31.0000	0.0352	31.0000	0.0352
5600	32.0000	0.0326	32.0000	0.0326
16671	1.0000	0.0270	1.0000	0.0270
16711	0.0000	0.0000	0.0000	0.0000
16981	3.0000	0.0288	3.0000	0.0288
6910	4.0000	0.0370	4.0000	0.0370
6970	4.0000	0.0190	4.0000	0.0190
17221	0.0000	0.0000	0.0000	0.0000
17401	1.0000	0.0217	1.0000	0.0217
1841	6.0000	0.0800	6.0000	0.0800
1971	2.0000	0.0625	2.0000	0.0625
2001	2.0000	0.0183	2.0000	0.0183
2131	0.0000	0.0000	0.0000	0.0000
2191	2.0000	0.0444	2.0000	0.0444
2641	1.0000	0.0088	1.0000	0.0088
3811	2.0000	0.0426	2.0000	0.0426
3921	1.0000	0.0098	1.0000	0.0098
4151	3.0000	0.0517	3.0000	0.0517
7361	3.0000	0.0577	3.0000	0.0577
15731	3.0000	0.0265	3.0000	0.0265
15891	3.0000	0.0536	3.0000	0.0536
15901	4.0000	0.0421	4.0000	0.0421
8851	1.0000	0.0164	1.0000	0.0164
9171	0.0000	0.0000	0.0000	0.0000
4070	0.0000	0.0000	0.0000	0.0000
9231	2.0000	0.0154	2.0000	0.0154
14381	3.0000	0.0256	3.0000	0.0256
14531	0.0000	0.0000	0.0000	0.0000
14571	0.0000	0.0000	0.0000	0.0000
15101	0.0000	0.0000	0.0000	0.0000
18821	2.0000	0.0208	2.0000	0.0208
19281	0.0000	0.0000	0.0000	0.0000
161	0.0000	0.0000	0.0000	0.0000
5571	5.0000	0.0641	5.0000	0.0641
11411	1.0000	0.0069	1.0000	0.0069
11731	1.0000	0.0076	1.0000	0.0076
4320	2.0000	0.0145	2.0000	0.0145
16641	5.0000	0.0217	5.0000	0.0217
16781	2.0000	0.0278	2.0000	0.0278
16901	4.0000	0.0833	4.0000	0.0833
17761	2.0000	0.0134	2.0000	0.0134
7140	3.0000	0.0142	3.0000	0.0142
1771	1.0000	0.0294	1.0000	0.0294
1831	0.0000	0.0000	0.0000	0.0000
510	0.0000	0.0000	0.0000	0.0000
640	1.0000	0.0032	1.0000	0.0032
8731	0.0000	0.0000	0.0000	0.0000
8781	10.0000	0.0535	10.0000	0.0535
8791	2.0000	0.0241	2.0000	0.0241
14371	6.0000	0.0351	6.0000	0.0351
18801	9.0000	0.0328	9.0000	0.0328
19161	1.0000	0.0370	1.0000	0.0370
19241	2.0000	0.0488	2.0000	0.0488
19271	1.0000	0.0132	1.0000	0.0132
20791	11.0000	0.0534	11.0000	0.0534
151	0.0000	0.0000	0.0000	0.0000
871	0.0000	0.0000	0.0000	0.0000
881	0.0000	0.0000	0.0000	0.0000
3711	1.0000	0.0323	1.0000	0.0323
5531	0.0000	0.0000	0.0000	0.0000
11331	0.0000	0.0000	0.0000	0.0000
11351	0.0000	0.0000	0.0000	0.0000
4350	3.0000	0.0084	3.0000	0.0084
4360	3.0000	0.0077	3.0000	0.0077
4780	5.0000	0.0098	5.0000	0.0098
4820	10.0000	0.0094	10.0000	0.0094
4830	14.0000	0.0093	14.0000	0.0093
4850	15.0000	0.0099	15.0000	0.0099
11361	4.0000	0.0155	4.0000	0.0155
4840	6.0000	0.0163	6.0000	0.0163
11401	1.0000	0.0093	1.0000	0.0093
11581	0.0000	0.0000	0.0000	0.0000
11601	0.0000	0.0000	0.0000	0.0000
11631	3.0000	0.0109	3.0000	0.0109
11641	1.0000	0.0034	1.0000	0.0034
4800	2.0000	0.0056	2.0000	0.0056
11671	2.0000	0.0074	2.0000	0.0074
11691	2.0000	0.0323	2.0000	0.0323
11711	0.0000	0.0000	0.0000	0.0000
12481	2.0000	0.0172	2.0000	0.0172
12521	1.0000	0.0333	1.0000	0.0333
13231	1.0000	0.0049	1.0000	0.0049
13531	0.0000	0.0000	0.0000	0.0000
5450	0.0000	0.0000	0.0000	0.0000
13541	4.0000	0.0080	4.0000	0.0080
5460	5.0000	0.0085	5.0000	0.0085
13561	1.0000	0.0455	1.0000	0.0455
5530	2.0000	0.0222	2.0000	0.0222
5550	2.0000	0.0206	2.0000	0.0206
5640	2.0000	0.0165	2.0000	0.0165
5850	5.0000	0.0253	5.0000	0.0253
16631	0.0000	0.0000	0.0000	0.0000
1751	2.0000	0.0164	2.0000	0.0164
4931	5.0000	0.0943	5.0000	0.0943
8651	1.0000	0.0323	1.0000	0.0323
10141	7.0000	0.0583	7.0000	0.0583
14361	0.0000	0.0000	0.0000	0.0000
15391	4.0000	0.0299	4.0000	0.0299
18791	0.0000	0.0000	0.0000	0.0000
141	3.0000	0.0216	3.0000	0.0216
451	1.0000	0.0278	1.0000	0.0278
130	5.0000	0.0216	5.0000	0.0216
180	7.0000	0.0172	7.0000	0.0172
1221	10.0000	0.0322	10.0000	0.0322
5481	0.0000	0.0000	0.0000	0.0000
5511	0.0000	0.0000	0.0000	0.0000
5871	0.0000	0.0000	0.0000	0.0000
6041	1.0000	0.1250	1.0000	0.1250
6301	0.0000	0.0000	0.0000	0.0000
6521	0.0000	0.0000	0.0000	0.0000
11271	2.0000	0.0400	2.0000	0.0400
16601	1.0000	0.0063	1.0000	0.0063
16961	2.0000	0.0435	2.0000	0.0435
16971	3.0000	0.0476	3.0000	0.0476
16991	1.0000	0.0208	1.0000	0.0208
17041	1.0000	0.0149	1.0000	0.0149
6850	4.0000	0.0157	4.0000	0.0157
17101	3.0000	0.0184	3.0000	0.0184
17561	0.0000	0.0000	0.0000	0.0000
1731	2.0000	0.0323	2.0000	0.0323
8561	0.0000	0.0000	0.0000	0.0000
8901	3.0000	0.0265	3.0000	0.0265
8991	0.0000	0.0000	0.0000	0.0000
14351	4.0000	0.0147	4.0000	0.0147
14431	1.0000	0.0370	1.0000	0.0370
14721	0.0000	0.0000	0.0000	0.0000
6640	1.0000	0.0075	1.0000	0.0075
6660	2.0000	0.0118	2.0000	0.0118
14861	0.0000	0.0000	0.0000	0.0000
6650	0.0000	0.0000	0.0000	0.0000
14871	2.0000	0.0526	2.0000	0.0526
14921	7.0000	0.0432	7.0000	0.0432
6170	8.0000	0.0412	8.0000	0.0412
15551	5.0000	0.0373	5.0000	0.0373
6500	8.0000	0.0253	8.0000	0.0253
6570	22.0000	0.0287	22.0000	0.0287
6600	23.0000	0.0268	23.0000	0.0268
15811	3.0000	0.0240	3.0000	0.0240
18671	1.0000	0.0104	1.0000	0.0104
18681	0.0000	0.0000	0.0000	0.0000
18691	0.0000	0.0000	0.0000	0.0000
18921	1.0000	0.0208	1.0000	0.0208
131	0.0000	0.0000	0.0000	0.0000
2071	0.0000	0.0000	0.0000	0.0000
2881	1.0000	0.0385	1.0000	0.0385
3791	2.0000	0.0247	2.0000	0.0247
4521	2.0000	0.0417	2.0000	0.0417
1210	2.0000	0.0333	2.0000	0.0333
5471	1.0000	0.0118	1.0000	0.0118
5661	0.0000	0.0000	0.0000	0.0000
1600	1.0000	0.0133	1.0000	0.0133
5701	1.0000	0.2000	1.0000	0.2000
5761	4.0000	0.1667	4.0000	0.1667
11221	4.0000	0.0107	4.0000	0.0107
11301	0.0000	0.0000	0.0000	0.0000
11381	2.0000	0.0101	2.0000	0.0101
4120	3.0000	0.0135	3.0000	0.0135
4150	3.0000	0.0106	3.0000	0.0106
16571	1.0000	0.0357	1.0000	0.0357
16751	0.0000	0.0000	0.0000	0.0000
1691	4.0000	0.0292	4.0000	0.0292
1861	2.0000	0.0202	2.0000	0.0202
610	5.0000	0.0282	5.0000	0.0282
6260	6.0000	0.0288	6.0000	0.0288
6630	11.0000	0.0342	11.0000	0.0342
1911	2.0000	0.0488	2.0000	0.0488
1961	2.0000	0.0189	2.0000	0.0189
600	3.0000	0.0180	3.0000	0.0180
2601	5.0000	0.0379	5.0000	0.0379
8091	5.0000	0.0602	5.0000	0.0602
2620	7.0000	0.0335	7.0000	0.0335
2760	19.0000	0.0488	19.0000	0.0488
5560	23.0000	0.0387	23.0000	0.0387
8681	5.0000	0.0463	5.0000	0.0463
8411	2.0000	0.0408	2.0000	0.0408
8451	1.0000	0.0333	1.0000	0.0333
8551	2.0000	0.1818	2.0000	0.1818
8581	2.0000	0.1429	2.0000	0.1429
9461	1.0000	0.0217	1.0000	0.0217
14271	3.0000	0.0297	3.0000	0.0297
14791	3.0000	0.0441	3.0000	0.0441
6110	5.0000	0.0245	5.0000	0.0245
6120	9.0000	0.0231	9.0000	0.0231
6140	12.0000	0.0272	12.0000	0.0272
14971	4.0000	0.0255	4.0000	0.0255
18661	4.0000	0.0261	4.0000	0.0261
18701	1.0000	0.0130	1.0000	0.0130
18721	1.0000	0.0625	1.0000	0.0625
18861	3.0000	0.0750	3.0000	0.0750
18881	1.0000	0.0455	1.0000	0.0455
18891	0.0000	0.0000	0.0000	0.0000
18951	1.0000	0.0149	1.0000	0.0149
121	1.0000	0.0115	1.0000	0.0115
171	0.0000	0.0000	0.0000	0.0000
10	1.0000	0.0096	1.0000	0.0096
150	4.0000	0.0163	4.0000	0.0163
170	4.0000	0.0138	4.0000	0.0138
670	5.0000	0.0152	5.0000	0.0152
2250	12.0000	0.0243	12.0000	0.0243
2300	13.0000	0.0254	13.0000	0.0254
201	4.0000	0.0253	4.0000	0.0253
20	27.0000	0.0143	27.0000	0.0143
220	29.0000	0.0151	29.0000	0.0151
430	31.0000	0.0156	31.0000	0.0156
480	34.0000	0.0169	34.0000	0.0169
650	44.0000	0.0199	44.0000	0.0199
2330	47.0000	0.0195	47.0000	0.0195
211	2.0000	0.0194	2.0000	0.0194
261	2.0000	0.0286	2.0000	0.0286
321	0.0000	0.0000	0.0000	0.0000
351	2.0000	0.0556	2.0000	0.0556
90	2.0000	0.0400	2.0000	0.0400
1321	0.0000	0.0000	0.0000	0.0000
2801	1.0000	0.0455	1.0000	0.0455
1750	2.0000	0.0526	2.0000	0.0526
2230	6.0000	0.0522	6.0000	0.0522
2320	11.0000	0.0621	11.0000	0.0621
2420	12.0000	0.0619	12.0000	0.0619
5991	2.0000	0.0127	2.0000	0.0127
7081	4.0000	0.0755	4.0000	0.0755
