ID	RELIGION	LEISURE	ACHIEVEMENT	HOME	WORK	MONEY	DEATH	
15231	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	0.0000	
6480	0.0000	2.4390	2.4390	0.0000	2.4390	0.0000	0.0000	
18911	0.0000	0.0000	0.6369	0.0000	1.2739	0.0000	0.0000	
19061	0.0000	0.0000	0.0000	0.0000	1.9608	0.0000	0.0000	
19131	0.0000	0.0000	0.0000	0.0000	2.4390	0.0000	0.0000	
181	0.0000	0.0000	2.7027	0.0000	4.3243	0.5405	0.0000	
251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
311	0.0000	0.0000	0.0000	0.0000	5.5556	0.0000	0.0000	
371	0.0000	0.0000	2.5316	0.0000	12.6582	0.0000	0.0000	
240	0.0000	0.0000	0.0000	0.0000	4.1667	0.0000	0.0000	
991	0.0000	0.0000	25.0000	0.0000	25.0000	0.0000	0.0000	
250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1021	0.0000	0.0000	0.0000	3.2258	0.0000	0.0000	0.0000	
260	0.0000	0.0000	1.8018	0.0000	0.0000	0.0000	0.0000	
1331	0.0000	0.0000	2.7027	0.0000	2.7027	0.0000	0.0000	
270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1611	0.0000	0.0000	0.0000	0.0000	14.2857	2.8571	0.0000	
5621	0.0000	4.7619	2.3810	0.0000	14.2857	0.0000	0.0000	
6811	0.0000	4.4776	0.0000	0.0000	5.9701	1.4925	0.0000	
2160	0.0000	2.4390	0.0000	0.0000	9.7561	2.4390	2.4390	
2170	0.0000	1.2658	1.2658	0.0000	3.7975	3.7975	0.0000	
2360	0.0000	0.0000	0.0000	0.0000	7.6923	0.0000	0.0000	
6911	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6941	0.0000	1.7857	1.7857	1.7857	5.3571	0.0000	0.0000	
6951	0.0000	0.0000	0.0000	0.0000	6.9767	0.0000	0.0000	
6961	0.0000	2.7778	5.5556	0.0000	25.0000	0.0000	0.0000	
6971	0.0000	0.0000	0.0000	0.0000	4.4444	0.0000	0.0000	
6981	0.0000	5.0000	5.0000	0.0000	0.0000	0.0000	0.0000	
2220	0.0000	3.8462	0.0000	0.0000	3.8462	3.8462	0.0000	
7751	0.0000	5.7143	0.0000	0.0000	11.4286	8.5714	0.0000	
7871	0.0000	5.2632	5.2632	0.0000	10.5263	5.2632	0.0000	
11421	0.0000	0.0000	5.0633	0.0000	6.3291	0.6329	0.0000	
11431	0.0000	0.0000	2.7027	0.0000	5.4054	8.1081	0.0000	
4160	0.0000	0.0000	0.0000	0.0000	0.0000	10.0000	0.0000	
11441	0.0000	3.4483	3.4483	0.0000	3.4483	6.8966	0.0000	
4180	0.0000	16.6667	0.0000	0.0000	0.0000	16.6667	0.0000	
4240	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	
4440	0.0000	20.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4460	0.0000	16.6667	0.0000	0.0000	0.0000	0.0000	0.0000	
4480	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4510	0.0000	16.6667	0.0000	0.0000	0.0000	16.6667	0.0000	
4690	0.0000	0.9174	1.8349	0.0000	2.7523	0.9174	0.0000	
11451	0.0000	0.0000	1.3158	0.0000	1.3158	2.6316	0.0000	
11461	0.0000	0.0000	5.2632	0.0000	5.2632	0.0000	0.0000	
4210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4520	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11471	0.0000	0.5882	3.5294	0.0000	5.2941	1.1765	0.0000	
11481	0.0000	3.1250	3.1250	0.0000	3.1250	0.0000	0.0000	
4220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11491	0.0000	2.0000	0.6667	0.0000	2.6667	0.0000	0.0000	
11511	0.0000	0.0000	1.0989	0.0000	3.2967	0.0000	0.0000	
4370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4570	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11531	0.0000	1.4286	2.8571	0.0000	4.2857	0.0000	0.0000	
4380	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11541	0.0000	0.0000	1.4493	0.0000	5.7971	1.4493	0.0000	
4620	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11551	0.0000	2.4390	1.2195	0.0000	3.6585	1.2195	0.0000	
4400	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4630	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11561	0.0000	1.1236	2.2472	0.0000	3.3708	0.0000	0.0000	
4390	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11571	0.0000	0.0000	5.2632	0.0000	5.2632	0.0000	0.0000	
12251	0.0000	0.0000	4.3956	1.0989	8.7912	0.0000	0.0000	
4680	0.0000	0.0000	6.8182	0.0000	8.3333	0.7576	0.0000	
4910	0.0000	0.0000	3.6585	1.2195	12.1951	0.0000	0.0000	
4970	0.0000	0.0000	1.0363	1.0363	6.2176	0.5181	0.0000	
5100	0.0000	0.0000	4.8387	0.0000	6.9892	1.0753	0.0000	
5110	0.0000	0.0000	5.6818	1.1364	7.9545	0.0000	0.0000	
5600	0.0000	6.7416	3.3708	0.0000	6.7416	1.1236	0.0000	
16671	0.0000	0.0000	6.0606	0.0000	0.0000	0.0000	0.0000	
16711	0.0000	2.4390	2.4390	0.0000	7.3171	0.0000	0.0000	
16981	0.0000	0.0000	2.2727	0.0000	5.6818	0.0000	0.0000	
6910	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6970	0.0000	1.1905	1.1905	0.0000	5.9524	0.0000	0.0000	
17221	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
17401	0.0000	0.0000	0.0000	2.7778	0.0000	0.0000	0.0000	
1841	0.0000	0.0000	4.1667	0.0000	8.3333	0.0000	0.0000	
1971	0.0000	0.0000	7.1429	0.0000	14.2857	0.0000	0.0000	
2001	0.0000	0.9709	0.9709	0.0000	7.7670	0.0000	0.0000	
2131	0.0000	0.0000	0.0000	0.0000	8.1967	0.0000	0.0000	
2191	0.0000	0.0000	5.1282	0.0000	7.6923	0.0000	0.0000	
2641	0.0000	0.0000	0.0000	0.0000	9.8901	0.0000	0.0000	
3811	0.0000	0.0000	2.3256	0.0000	13.9535	2.3256	0.0000	
3921	1.1628	0.0000	0.0000	0.0000	4.6512	0.0000	0.0000	
4151	0.0000	0.0000	5.5556	0.0000	7.4074	0.0000	0.0000	
7361	0.0000	0.0000	2.1739	0.0000	15.2174	0.0000	0.0000	
15731	0.0000	0.0000	0.0000	0.0000	4.3011	0.0000	0.0000	
15891	2.0000	0.0000	4.0000	0.0000	14.0000	0.0000	0.0000	
15901	0.0000	1.2500	2.5000	0.0000	7.5000	0.0000	0.0000	
8851	0.0000	0.0000	1.8519	0.0000	0.0000	1.8519	0.0000	
9171	0.0000	0.0000	7.1429	0.0000	7.1429	0.0000	0.0000	
4070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
9231	0.0000	0.0000	0.0000	0.0000	0.9804	0.0000	0.0000	
14381	0.0000	0.9615	0.9615	0.0000	1.9231	0.0000	0.0000	
14531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14571	0.0000	0.0000	2.8571	0.0000	1.4286	0.0000	0.0000	
15101	0.0000	2.6316	2.6316	0.0000	2.6316	0.0000	0.0000	
18821	1.1905	1.1905	1.1905	0.0000	0.0000	0.0000	0.0000	
19281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
161	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	0.0000	
5571	0.0000	0.0000	5.8824	0.0000	19.1176	0.0000	0.0000	
11411	0.0000	0.0000	1.5152	0.0000	6.0606	0.7576	0.0000	
11731	0.0000	0.0000	0.0000	0.0000	2.7523	0.9174	0.0000	
4320	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16641	0.0000	0.5102	1.0204	0.5102	4.0816	0.5102	0.0000	
16781	0.0000	0.0000	1.9231	1.9231	7.6923	0.0000	0.0000	
16901	0.0000	0.0000	2.4390	0.0000	0.0000	2.4390	0.0000	
17761	0.0000	1.5873	2.3810	0.0000	3.1746	0.7937	0.0000	
7140	1.9608	1.9608	1.9608	0.0000	1.9608	1.9608	0.0000	
1771	0.0000	0.0000	3.1250	0.0000	9.3750	0.0000	0.0000	
1831	0.0000	0.0000	0.0000	0.0000	3.6697	0.0000	0.0000	
510	0.0000	0.0000	0.0000	0.0000	1.4085	0.0000	0.0000	
640	0.0000	0.0000	1.0870	0.0000	2.1739	0.0000	0.0000	
8731	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8781	0.0000	1.1905	1.7857	0.0000	0.0000	0.5952	0.0000	
8791	0.0000	0.0000	0.0000	0.0000	0.0000	2.7397	0.0000	
14371	0.0000	0.6667	1.3333	0.0000	7.3333	0.6667	0.0000	
18801	0.0000	2.2026	2.2026	0.0000	7.9295	0.8811	0.0000	
19161	0.0000	0.0000	0.0000	0.0000	17.3913	0.0000	0.0000	
19241	0.0000	0.0000	2.7778	0.0000	5.5556	0.0000	0.0000	
19271	0.0000	2.8571	5.7143	0.0000	2.8571	0.0000	0.0000	
20791	0.0000	0.5618	1.6854	0.0000	5.0562	4.4944	0.0000	
151	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
871	0.0000	0.0000	4.5455	0.0000	9.0909	0.0000	0.0000	
881	0.0000	0.0000	0.0000	0.0000	13.0435	0.0000	0.0000	
3711	0.0000	0.0000	3.7037	0.0000	0.0000	0.0000	0.0000	
5531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11331	0.0000	1.3889	0.0000	0.0000	0.0000	0.0000	0.0000	
11351	0.0000	0.0000	0.0000	0.0000	1.4286	0.0000	0.0000	
4350	0.0000	0.0000	0.4808	0.0000	1.9231	0.4808	0.0000	
4360	0.0000	7.1429	0.0000	0.0000	0.0000	0.0000	0.0000	
4780	0.0000	1.0101	1.0101	0.0000	4.0404	1.0101	0.0000	
4820	0.0000	0.0000	0.2193	0.0000	1.3158	0.0000	0.0000	
4830	0.0000	0.0000	1.1050	0.0000	0.5525	0.0000	0.0000	
4850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11361	0.0000	0.0000	0.9091	0.0000	0.9091	0.0000	0.0000	
4840	0.0000	0.0000	1.0870	0.0000	0.0000	0.0000	0.0000	
11401	0.0000	0.0000	0.0000	0.0000	1.1628	0.0000	0.0000	
11581	0.0000	0.0000	1.5544	0.0000	0.5181	0.0000	0.0000	
11601	0.0000	1.8018	0.0000	0.0000	0.0000	0.0000	0.0000	
11631	0.0000	0.0000	0.9901	0.0000	0.0000	0.0000	0.0000	
11641	0.0000	4.5685	0.0000	0.0000	0.5076	0.0000	0.0000	
4800	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11671	0.0000	0.4739	1.8957	0.0000	0.4739	0.0000	0.0000	
11691	0.0000	0.0000	1.8182	0.0000	0.0000	0.0000	0.0000	
11711	0.0000	2.0000	2.0000	0.0000	5.0000	0.0000	0.0000	
12481	0.0000	1.0101	1.0101	0.0000	4.0404	1.0101	0.0000	
12521	0.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	
13231	0.0000	0.0000	0.0000	0.0000	7.1942	1.4388	0.0000	
13531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5450	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13541	0.0000	0.2584	0.5168	0.2584	3.1008	0.2584	0.0000	
5460	0.0000	0.0000	1.4925	0.0000	1.4925	0.0000	0.0000	
13561	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	0.0000	
5530	0.0000	0.0000	3.7037	0.0000	3.7037	0.0000	0.0000	
5550	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5640	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5850	0.0000	2.9851	0.0000	0.0000	2.9851	0.0000	0.0000	
16631	0.0000	0.0000	0.0000	0.0000	7.8947	0.0000	0.0000	
1751	0.0000	0.0000	0.9091	0.9091	8.1818	0.0000	0.0000	
4931	0.0000	0.0000	4.0816	2.0408	4.0816	0.0000	0.0000	
8651	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
10141	0.0000	0.0000	0.9901	0.0000	3.9604	0.9901	0.0000	
14361	0.0000	5.2632	0.0000	0.0000	2.6316	0.0000	0.0000	
15391	0.0000	0.0000	5.2174	0.0000	1.7391	0.8696	0.0000	
18791	0.0000	0.0000	0.0000	0.0000	15.7895	0.0000	0.0000	
141	0.0000	2.5210	1.6807	0.8403	2.5210	0.0000	0.0000	
451	0.0000	0.0000	3.1250	3.1250	0.0000	0.0000	0.0000	
130	0.0000	0.0000	2.3529	0.0000	5.2941	0.0000	0.0000	
180	0.0000	0.6757	2.7027	1.3514	3.3784	0.0000	0.0000	
1221	0.0000	0.3650	2.1898	0.0000	2.9197	0.0000	0.0000	
5481	0.0000	0.0000	0.0000	0.0000	28.5714	0.0000	0.0000	
5511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11271	0.0000	4.2553	2.1277	0.0000	2.1277	0.0000	0.0000	
16601	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16961	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
16971	0.0000	0.0000	0.0000	0.0000	1.8182	0.0000	0.0000	
16991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17041	0.0000	0.0000	1.6393	0.0000	1.6393	0.0000	0.0000	
6850	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
17101	0.0000	0.0000	0.0000	0.0000	2.8571	0.0000	0.0000	
17561	0.0000	7.6923	0.0000	0.0000	7.6923	0.0000	0.0000	
1731	0.0000	0.0000	3.8462	0.0000	7.6923	0.0000	0.0000	
8561	0.0000	0.0000	0.0000	0.0000	3.8462	3.8462	0.0000	
8901	0.0000	1.0204	0.0000	3.0612	0.0000	0.0000	0.0000	
8991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14351	0.0000	2.1459	1.7167	0.0000	2.1459	0.4292	0.0000	
14431	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	
14721	0.0000	3.2258	3.2258	0.0000	6.4516	0.0000	0.0000	
6640	0.0000	0.0000	1.1494	0.0000	2.2989	1.1494	0.0000	
6660	0.0000	0.0000	3.2258	0.0000	3.2258	0.0000	0.0000	
14861	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
6650	0.0000	1.1194	0.7463	0.0000	1.1194	0.0000	0.0000	
14871	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14921	0.0000	0.0000	3.6496	0.0000	5.1095	0.0000	0.0000	
6170	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	0.0000	
15551	0.0000	0.8696	1.7391	0.0000	4.3478	0.0000	0.0000	
6500	0.0000	0.6250	3.1250	0.6250	5.0000	0.0000	0.0000	
6570	0.0000	1.3021	3.1250	0.0000	5.2083	1.0417	0.0000	
6600	0.0000	1.2821	2.5641	0.0000	2.5641	0.0000	0.0000	
15811	0.0000	0.0000	1.8018	0.0000	3.6036	0.0000	0.0000	
18671	0.0000	1.1236	1.1236	0.0000	5.6180	0.0000	0.0000	
18681	0.0000	10.0000	0.0000	0.0000	5.0000	0.0000	0.0000	
18691	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18921	0.0000	0.0000	0.0000	0.0000	2.2222	0.0000	0.0000	
131	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	
2071	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	0.0000	
2881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
3791	0.0000	5.8824	1.4706	0.0000	2.9412	0.0000	0.0000	
4521	0.0000	7.1429	0.0000	0.0000	4.7619	0.0000	0.0000	
1210	0.0000	9.0909	0.0000	0.0000	9.0909	0.0000	0.0000	
5471	0.0000	2.6316	0.0000	0.0000	3.9474	1.3158	0.0000	
5661	0.0000	0.0000	0.0000	0.0000	2.0408	0.0000	0.0000	
1600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5701	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5761	0.0000	0.0000	0.0000	0.0000	4.5455	0.0000	0.0000	
11221	0.9063	0.9063	2.7190	0.0000	3.0211	0.6042	0.0000	
11301	0.0000	1.1765	2.3529	0.0000	2.3529	0.0000	0.0000	
11381	0.0000	1.1834	0.5917	0.0000	1.7751	0.5917	0.0000	
4120	0.0000	4.5455	0.0000	0.0000	4.5455	0.0000	0.0000	
4150	0.0000	0.0000	1.8868	0.0000	7.5472	3.7736	0.0000	
16571	0.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	
16751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1691	0.0000	0.0000	3.1250	0.0000	15.6250	1.5625	0.0000	
1861	0.0000	1.1236	4.4944	0.0000	13.4831	0.0000	0.0000	
610	1.3889	0.0000	2.7778	0.0000	9.7222	2.7778	0.0000	
6260	0.0000	0.0000	0.0000	0.0000	3.4483	3.4483	0.0000	
6630	0.0000	1.0417	2.0833	0.0000	3.1250	0.0000	1.0417	
1911	0.0000	0.0000	5.0000	0.0000	10.0000	0.0000	0.0000	
1961	0.0000	1.1111	1.1111	0.0000	11.1111	0.0000	0.0000	
600	0.0000	0.0000	0.0000	0.0000	1.8519	3.7037	0.0000	
2601	0.0000	0.0000	0.0000	0.0000	5.0000	0.8333	0.0000	
8091	0.0000	0.0000	1.3333	0.0000	5.3333	0.0000	0.0000	
2620	0.0000	0.0000	2.6549	0.0000	7.9646	0.0000	0.0000	
2760	0.0000	0.0000	3.1646	0.0000	3.1646	0.0000	0.0000	
5560	0.0000	0.0000	3.7500	0.0000	14.3750	0.6250	0.0000	
8681	0.0000	0.0000	1.0638	0.0000	14.8936	1.0638	0.0000	
8411	0.0000	4.4444	2.2222	0.0000	4.4444	0.0000	0.0000	
8451	0.0000	3.5714	0.0000	0.0000	7.1429	0.0000	0.0000	
8551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8581	0.0000	7.1429	0.0000	0.0000	7.1429	0.0000	0.0000	
9461	0.0000	4.8780	0.0000	0.0000	7.3171	0.0000	0.0000	
14271	0.0000	3.5714	4.7619	0.0000	5.9524	0.0000	0.0000	
14791	0.0000	0.0000	6.8966	0.0000	5.1724	0.0000	0.0000	
6110	0.8772	5.2632	2.6316	0.0000	3.5088	0.0000	0.0000	
6120	0.0000	3.3784	0.6757	0.0000	3.3784	0.0000	0.0000	
6140	0.0000	0.0000	8.1633	0.0000	8.1633	0.0000	0.0000	
14971	0.0000	2.1898	0.7299	0.0000	2.1898	0.7299	0.0000	
18661	0.0000	0.0000	3.7879	0.0000	2.2727	0.0000	0.0000	
18701	0.0000	0.0000	4.5455	0.0000	7.5758	0.0000	0.0000	
18721	0.0000	0.0000	13.3333	0.0000	6.6667	0.0000	0.0000	
18861	0.0000	0.0000	8.8235	0.0000	8.8235	0.0000	0.0000	
18881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
18891	0.0000	0.0000	0.0000	0.0000	2.7778	0.0000	0.0000	
18951	0.0000	0.0000	0.0000	1.6129	4.8387	0.0000	0.0000	
121	0.0000	3.7037	4.9383	0.0000	3.7037	1.2346	0.0000	
171	0.0000	0.0000	1.5152	0.0000	1.5152	0.0000	0.0000	
10	0.0000	0.0000	4.7619	0.0000	4.7619	0.0000	0.0000	
150	0.0000	1.6667	0.8333	0.0000	2.5000	0.0000	0.0000	
170	0.0000	0.0000	4.8780	0.0000	2.4390	0.0000	0.0000	
670	0.0000	5.1282	0.0000	0.0000	0.0000	0.0000	0.0000	
2250	0.0000	0.6944	1.3889	0.0000	3.4722	0.0000	0.0000	
2300	0.0000	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	
201	0.0000	2.1429	3.5714	0.0000	5.0000	0.0000	0.0000	
20	0.0000	0.3500	0.8749	0.1750	1.4873	0.1750	0.0000	
220	0.0000	2.8571	0.0000	0.0000	0.0000	0.0000	0.0000	
430	0.0000	1.9608	1.9608	0.0000	0.0000	0.0000	0.0000	
480	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	
650	0.0000	0.0000	4.0936	0.5848	1.7544	0.5848	0.0000	
2330	1.2658	1.8987	0.6329	0.6329	4.4304	1.2658	0.0000	
211	0.0000	2.0833	1.0417	2.0833	6.2500	0.0000	0.0000	
261	0.0000	1.4493	0.0000	0.0000	1.4493	0.0000	0.0000	
321	0.0000	7.1429	14.2857	0.0000	28.5714	0.0000	0.0000	
351	0.0000	0.0000	5.7143	0.0000	5.7143	0.0000	0.0000	
90	0.0000	0.0000	0.0000	0.0000	14.2857	0.0000	0.0000	
1321	0.0000	0.0000	0.0000	3.7037	3.7037	0.0000	0.0000	
2801	0.0000	0.0000	0.0000	0.0000	14.2857	4.7619	0.0000	
1750	0.0000	0.0000	0.0000	0.0000	7.1429	7.1429	0.0000	
2230	0.0000	0.0000	1.6129	0.0000	11.2903	1.6129	0.0000	
2320	0.0000	0.0000	3.5088	0.0000	3.5088	0.0000	0.0000	
2420	0.0000	0.0000	0.0000	0.0000	0.0000	6.6667	0.0000	
5991	0.0000	0.0000	2.1583	0.0000	8.6331	0.7194	0.0000	
7081	0.0000	0.0000	5.8824	0.0000	9.8039	0.0000	0.0000	
7111	0.0000	1.0811	1.0811	0.0000	10.2703	1.0811	0.0000	
2140	3.3333	0.0000	6.6667	0.0000	10.0000	0.0000	0.0000	
7581	0.0000	0.0000	0.0000	0.0000	11.2903	1.6129	0.0000	
2290	0.0000	0.0000	0.0000	0.0000	13.1579	0.0000	0.0000	
2350	0.0000	0.0000	0.8475	0.0000	3.3898	1.6949	0.0000	
7711	0.0000	1.0582	2.1164	0.0000	6.3492	2.1164	0.0000	
2390	0.0000	0.0000	0.0000	0.0000	8.0000	0.0000	0.0000	
8921	0.0000	1.1765	1.1765	0.0000	3.5294	0.0000	0.0000	
2910	0.0000	0.0000	4.1667	0.0000	4.1667	0.0000	0.0000	
9031	0.0000	1.8018	1.8018	0.0000	7.2072	0.0000	0.0000	
5451	0.0000	8.1081	8.1081	0.0000	2.7027	5.4054	0.0000	
5611	0.0000	3.6364	1.8182	0.0000	3.6364	1.8182	0.0000	
5651	0.0000	0.0000	0.0000	0.0000	0.0000	4.3478	0.0000	
1870	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5831	0.0000	6.4516	3.2258	0.0000	12.9032	3.2258	0.0000	
5841	0.0000	14.2857	14.2857	0.0000	14.2857	0.0000	0.0000	
6161	0.0000	0.0000	4.7619	0.0000	4.7619	14.2857	0.0000	
6171	0.0000	1.1299	1.1299	0.0000	2.2599	4.5198	0.0000	
6571	0.0000	0.0000	3.9216	0.0000	5.8824	3.9216	0.0000	
11191	0.0000	0.0000	0.0000	0.0000	1.8868	0.0000	0.0000	
11201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4100	0.0000	0.0000	3.2258	0.0000	3.2258	0.0000	0.0000	
4140	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	0.0000	
4490	0.0000	2.3810	0.0000	2.3810	4.7619	0.0000	0.0000	
11371	0.0000	1.4493	1.4493	0.0000	0.0000	0.0000	0.0000	
4130	0.0000	0.0000	2.5641	0.0000	2.5641	0.0000	0.0000	
4300	0.0000	0.0000	16.6667	0.0000	5.5556	0.0000	0.0000	
11591	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
5030	0.0000	0.0000	0.0000	1.1765	5.8824	0.0000	0.0000	
5290	0.0000	3.7037	3.7037	0.0000	3.7037	0.0000	0.0000	
11611	0.0000	3.2258	3.2258	0.0000	3.2258	0.0000	0.0000	
6090	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11621	0.0000	0.0000	11.1111	0.0000	5.5556	2.7778	0.0000	
4420	0.0000	0.0000	3.8462	3.8462	7.6923	0.0000	0.0000	
11721	0.0000	0.0000	2.9851	0.0000	5.9701	0.0000	0.0000	
5300	0.0000	5.0847	1.6949	0.0000	8.4746	0.0000	0.0000	
5330	0.0000	2.2222	4.4444	0.0000	2.2222	0.0000	0.0000	
5520	0.0000	0.0000	0.0000	0.0000	1.4085	0.0000	0.0000	
5880	0.0000	1.1765	4.7059	1.1765	5.8824	0.0000	0.0000	
11741	0.0000	0.0000	0.0000	0.0000	5.8824	0.0000	0.0000	
4500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11931	0.0000	0.0000	4.6154	0.0000	3.0769	0.0000	0.0000	
4280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
12371	0.0000	0.0000	3.5461	0.0000	4.9645	1.4184	0.0000	
4870	0.9524	0.0000	3.8095	0.0000	6.6667	0.9524	0.0000	
4880	0.0000	0.0000	1.9231	1.9231	5.7692	0.0000	0.0000	
4900	0.0000	1.0309	2.0619	0.0000	4.1237	0.0000	0.0000	
5000	0.0000	0.0000	4.0000	0.0000	4.0000	0.0000	0.0000	
5830	0.0000	0.0000	1.6393	0.0000	6.5574	3.2787	0.0000	
6010	0.0000	2.7397	2.7397	0.0000	2.7397	0.0000	0.0000	
12561	0.0000	0.5102	2.5510	0.0000	8.1633	0.5102	0.0000	
13081	0.0000	0.0000	0.0000	0.0000	4.0000	4.0000	0.0000	
13281	0.0000	0.5376	0.5376	0.0000	2.6882	0.0000	0.0000	
13341	0.0000	0.0000	1.2500	0.0000	0.0000	0.0000	0.0000	
5580	0.0000	0.0000	3.0303	2.0202	5.0505	0.0000	0.0000	
13511	0.0000	0.0000	0.0000	0.0000	8.3333	0.0000	0.0000	
13671	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
13791	0.0000	3.0303	0.0000	0.0000	3.0303	0.0000	0.0000	
5690	0.0000	0.0000	25.0000	0.0000	0.0000	0.0000	0.0000	
14281	0.0000	0.0000	3.5088	0.0000	7.0175	1.7544	0.0000	
5900	0.0000	0.0000	0.0000	0.0000	15.3846	0.0000	0.0000	
5990	0.0000	0.0000	4.2553	0.0000	10.6383	2.1277	0.0000	
14291	0.0000	0.0000	2.3810	2.3810	4.7619	0.0000	0.0000	
6100	0.0000	5.5556	5.5556	0.0000	11.1111	0.0000	0.0000	
14541	0.0000	1.3333	2.6667	0.0000	8.0000	1.3333	0.0000	
