ID	FIRST	PREV	AVG	MIN	MAX	STDEV
4651	0.0330	0.0309	0.0578	0.0069	0.1350	0.0390
3740	0.0115	0.0001	0.0140	0.0001	0.0397	0.0175
4801	0.0000	0.2874	0.0650	0.0000	0.2874	0.0919
5181	0.0605	0.0624	0.0660	0.0092	0.1811	0.0490
7101	0.1716	0.0661	0.0854	0.0277	0.1716	0.0496
7141	0.1406	0.4046	0.1141	0.0205	0.4046	0.0946
2240	0.0000	0.1260	0.1277	0.0000	0.8523	0.2055
12531	0.0417	0.3482	0.1629	0.0067	0.3785	0.1175
12601	0.0857	0.2396	0.1069	0.0387	0.2634	0.0619
18841	0.0134	0.0548	0.0488	0.0053	0.4162	0.0899
6781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10031	0.0763	0.0763	0.0763	0.0763	0.0763	0.0000
10061	0.1839	0.0124	0.0982	0.0124	0.1839	0.1213
10381	0.2365	0.0427	0.1104	0.0427	0.2365	0.1094
12161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12171	0.0547	0.0547	0.0547	0.0547	0.0547	0.0000
5260	0.1288	0.2174	0.1731	0.1288	0.2174	0.0626
12221	0.2890	0.0275	0.1152	0.0275	0.2890	0.1505
12231	0.0850	0.0521	0.0422	0.0024	0.0850	0.0350
4940	0.1062	0.1623	0.0926	0.0001	0.1623	0.0588
12261	0.2301	0.1865	0.1250	0.0156	0.2301	0.0918
4600	0.1438	0.0404	0.0650	0.0077	0.1447	0.0569
4760	0.0863	0.0985	0.0603	0.0037	0.1283	0.0458
5090	0.0745	0.0101	0.0666	0.0033	0.1729	0.0560
5240	0.1638	0.0896	0.1016	0.0217	0.1823	0.0585
5250	0.1248	0.2077	0.0819	0.0181	0.2077	0.0525
5270	0.0898	0.0745	0.0634	0.0263	0.0995	0.0216
5470	0.1533	0.1645	0.1043	0.0225	0.1985	0.0503
12271	0.1614	0.1090	0.0808	0.0001	0.1623	0.0513
12351	0.2045	0.0455	0.0841	0.0316	0.2045	0.0490
12411	0.1426	0.0559	0.0820	0.0077	0.1596	0.0412
12461	0.1782	0.1364	0.1266	0.0001	0.2044	0.0476
12581	0.0683	0.0307	0.0289	0.0002	0.0683	0.0205
12691	0.0512	0.0205	0.0554	0.0004	0.1972	0.0462
5010	0.0000	0.0000	0.0239	0.0000	0.1203	0.0336
5280	0.0060	0.0000	0.0112	0.0000	0.0817	0.0193
5480	0.1601	0.0027	0.0821	0.0000	0.2248	0.0589
5810	0.1028	0.0960	0.0655	0.0000	0.1550	0.0429
12711	0.0426	0.1132	0.0265	0.0000	0.1132	0.0357
12751	0.0073	0.0000	0.0074	0.0000	0.0284	0.0070
12891	0.0391	0.0012	0.0644	0.0010	0.6027	0.1148
5120	0.1537	0.0448	0.0719	0.0000	0.2017	0.0561
5130	0.0479	0.0056	0.0360	0.0000	0.2414	0.0478
13201	0.1288	0.0197	0.0956	0.0000	0.5260	0.1159
13321	0.2387	0.2426	0.1154	0.0035	0.2905	0.0854
13591	0.1532	0.1059	0.0843	0.0022	0.1587	0.0477
17501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3411	0.1846	0.1846	0.1846	0.1846	0.1846	0.0000
1990	0.1317	0.1381	0.1349	0.1317	0.1381	0.0045
3451	0.1754	0.0411	0.0962	0.0411	0.1754	0.0703
1460	0.1535	0.1318	0.1359	0.1089	0.1535	0.0203
9641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15151	0.1200	0.1200	0.1200	0.1200	0.1200	0.0000
15161	0.1339	0.2671	0.2005	0.1339	0.2671	0.0942
6270	0.1062	0.1388	0.1873	0.1062	0.3169	0.1134
15191	0.2350	0.0465	0.0854	0.0172	0.2350	0.1006
6300	0.6335	0.1831	0.1795	0.0173	0.6335	0.2627
19481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19731	0.0001	0.0001	0.0001	0.0001	0.0001	0.0000
21851	0.0451	0.0871	0.0661	0.0451	0.0871	0.0297
7900	0.0409	0.1976	0.1110	0.0409	0.1976	0.0796
541	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
751	0.0430	0.0430	0.0430	0.0430	0.0430	0.0000
6681	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6721	0.0350	0.0350	0.0350	0.0350	0.0350	0.0000
6751	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6771	0.0000	0.0000	0.0041	0.0000	0.0124	0.0072
12071	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12181	0.3261	0.3261	0.3261	0.3261	0.3261	0.0000
12701	0.1140	0.0742	0.0941	0.0742	0.1140	0.0282
17481	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3321	0.1853	0.1853	0.1853	0.1853	0.1853	0.0000
3991	0.1457	0.0860	0.1158	0.0860	0.1457	0.0423
4211	0.1616	0.2688	0.1760	0.0976	0.2688	0.0865
4411	0.1399	0.0797	0.1214	0.0797	0.1485	0.0307
4471	0.1178	0.0508	0.1051	0.0508	0.1407	0.0393
4661	0.1471	0.0614	0.0781	0.0438	0.1471	0.0370
4831	0.1653	0.0361	0.0958	0.0361	0.1653	0.0478
4861	0.1620	0.1252	0.1226	0.0909	0.1620	0.0239
4871	0.2167	0.1569	0.1451	0.0663	0.2871	0.0715
4901	0.1977	0.1209	0.1227	0.0394	0.1977	0.0418
4911	0.0613	0.0335	0.0348	0.0000	0.0782	0.0271
5681	0.0010	0.0000	0.0012	0.0000	0.0032	0.0009
5721	0.2133	0.0018	0.1082	0.0018	0.2133	0.0523
1610	0.1640	0.1705	0.0929	0.0019	0.1705	0.0474
5861	0.1551	0.0858	0.0756	0.0002	0.1551	0.0361
9551	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
10311	0.1705	0.1705	0.1705	0.1705	0.1705	0.0000
10361	0.1491	0.0808	0.1150	0.0808	0.1491	0.0483
15091	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19431	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19451	0.0549	0.0549	0.0549	0.0549	0.0549	0.0000
19491	0.0813	0.0034	0.0424	0.0034	0.0813	0.0550
19501	0.2125	0.1521	0.1581	0.1096	0.2125	0.0517
19521	0.2238	0.1886	0.1275	0.0000	0.2238	0.1003
19531	0.2280	0.3043	0.1673	0.0000	0.3043	0.1223
19541	0.1424	0.1423	0.1359	0.0258	0.1869	0.0586
7400	0.2237	0.1027	0.0837	0.0149	0.2237	0.0706
19551	0.1051	0.0590	0.1227	0.0007	0.2542	0.0769
19581	0.0336	0.0251	0.0210	0.0000	0.0626	0.0218
7520	0.1403	0.0486	0.0632	0.0000	0.1989	0.0743
7530	0.0028	0.0924	0.0397	0.0000	0.1422	0.0558
20001	0.0849	0.0280	0.0960	0.0000	0.2264	0.0676
20511	0.0218	0.2163	0.0624	0.0000	0.2163	0.0673
7690	0.0039	0.2693	0.0677	0.0000	0.2693	0.0758
20691	0.1443	0.1431	0.1533	0.0082	0.5052	0.1283
531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
761	0.0249	0.0249	0.0249	0.0249	0.0249	0.0000
6441	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
8571	0.1210	0.1210	0.1210	0.1210	0.1210	0.0000
8641	0.2022	0.1695	0.1858	0.1695	0.2022	0.0231
8751	0.1980	0.1362	0.1493	0.1137	0.1980	0.0437
8871	0.2358	0.1753	0.1617	0.1124	0.2358	0.0566
9491	0.2805	0.1737	0.1538	0.0817	0.2805	0.0789
9921	0.3881	0.2601	0.2582	0.1423	0.3881	0.0845
10161	0.2204	0.3104	0.1811	0.1180	0.3104	0.0649
10191	0.2400	0.2408	0.2081	0.1553	0.2901	0.0479
10201	0.2615	0.2300	0.2257	0.1438	0.3700	0.0704
10211	0.1686	0.2191	0.1839	0.1161	0.3290	0.0619
10221	0.2227	0.1839	0.2263	0.1495	0.3430	0.0631
10241	0.1551	0.1348	0.1157	0.0531	0.1551	0.0271
10771	0.2463	0.1054	0.2070	0.1054	0.3752	0.0714
10801	0.1357	0.1265	0.1136	0.0470	0.2219	0.0397
10871	0.0784	0.0566	0.0983	0.0566	0.1840	0.0310
11121	0.0827	0.1024	0.0936	0.0538	0.1493	0.0211
11161	0.2224	0.0793	0.1619	0.0755	0.2285	0.0487
11771	0.1678	0.1382	0.1186	0.0440	0.1683	0.0345
21841	0.1904	0.1157	0.1707	0.0951	0.2633	0.0519
22041	0.2860	0.0917	0.1276	0.0679	0.2860	0.0542
22151	0.0894	0.1213	0.1160	0.0502	0.1879	0.0295
12061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12091	0.4102	0.4102	0.4102	0.4102	0.4102	0.0000
12101	0.4105	0.2503	0.3304	0.2503	0.4105	0.1132
12111	0.3690	0.2565	0.2924	0.2517	0.3690	0.0664
12401	0.3483	0.2798	0.3018	0.2798	0.3483	0.0315
13011	0.0001	0.0940	0.0428	0.0001	0.0940	0.0439
14301	0.0002	0.1088	0.0572	0.0002	0.1121	0.0476
14671	0.2490	0.0711	0.1417	0.0208	0.2490	0.0755
14711	0.0002	0.0311	0.0567	0.0002	0.1871	0.0593
17471	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9761	0.1230	0.1230	0.1230	0.1230	0.1230	0.0000
15021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15031	0.1719	0.1719	0.1719	0.1719	0.1719	0.0000
15051	0.0462	0.0328	0.0395	0.0328	0.0462	0.0095
6220	0.1617	0.0716	0.0927	0.0450	0.1617	0.0612
6230	0.0503	0.2285	0.1228	0.0269	0.2285	0.0993
6240	0.1927	0.4976	0.2095	0.0605	0.4976	0.1680
6430	0.1700	0.5332	0.2505	0.1091	0.5332	0.1782
15341	0.1689	0.0481	0.0646	0.0210	0.1689	0.0500
6450	0.0359	0.1222	0.0355	0.0059	0.1222	0.0385
15381	0.2449	0.0534	0.1638	0.0534	0.2586	0.0723
15471	0.0601	0.0891	0.0627	0.0024	0.1462	0.0512
15481	0.1915	0.0277	0.0790	0.0277	0.1915	0.0478
6370	0.1059	0.1960	0.0703	0.0071	0.1960	0.0510
6390	0.2797	0.1444	0.1060	0.0366	0.2797	0.0656
16461	0.0074	0.0289	0.0118	0.0001	0.0289	0.0092
19411	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19881	0.1462	0.1462	0.1462	0.1462	0.1462	0.0000
7480	0.3266	0.0870	0.2068	0.0870	0.3266	0.1694
19901	0.1382	0.0669	0.1312	0.0669	0.1886	0.0612
19931	0.0295	0.0416	0.0331	0.0186	0.0426	0.0113
20381	0.0424	0.0112	0.0410	0.0112	0.1057	0.0380
521	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
591	0.4322	0.4322	0.4322	0.4322	0.4322	0.0000
901	0.2572	0.1888	0.2230	0.1888	0.2572	0.0484
1571	0.0407	0.0964	0.1011	0.0407	0.1664	0.0630
2341	0.3321	0.1679	0.2199	0.1679	0.3321	0.0765
4331	0.3378	0.1457	0.1938	0.0368	0.3378	0.1193
6331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6341	0.1747	0.1747	0.1747	0.1747	0.1747	0.0000
6481	0.0235	0.0706	0.0471	0.0235	0.0706	0.0333
6661	0.1292	0.0034	0.0493	0.0034	0.1292	0.0695
12041	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12081	0.1127	0.1127	0.1127	0.1127	0.1127	0.0000
12121	0.1861	0.0506	0.1184	0.0506	0.1861	0.0958
12191	0.1244	0.1661	0.1215	0.0742	0.1661	0.0460
17361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17421	0.0051	0.0051	0.0051	0.0051	0.0051	0.0000
17441	0.0215	0.0002	0.0108	0.0002	0.0215	0.0151
3221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3421	0.1952	0.1952	0.1952	0.1952	0.1952	0.0000
1450	0.3073	0.1035	0.2054	0.1035	0.3073	0.1441
3441	0.2291	0.2528	0.1786	0.0540	0.2528	0.1086
1240	0.1221	0.2160	0.1715	0.1221	0.2222	0.0550
4011	0.2567	0.1874	0.2227	0.0448	0.3268	0.1124
1280	0.0670	0.1581	0.1019	0.0670	0.1581	0.0324
4141	0.3456	0.0937	0.1771	0.0862	0.3456	0.0995
1200	0.2935	0.3630	0.1921	0.0766	0.3630	0.1109
1250	0.1111	0.1567	0.1419	0.0732	0.1652	0.0304
4381	0.1671	0.1612	0.1389	0.0343	0.3476	0.0852
4541	0.0792	0.0511	0.0611	0.0345	0.0926	0.0212
1260	0.1650	0.0676	0.1316	0.0676	0.3047	0.0651
4611	0.1265	0.1169	0.1487	0.0835	0.2349	0.0441
1270	0.0703	0.1266	0.0671	0.0219	0.1266	0.0276
1300	0.0766	0.0980	0.0722	0.0213	0.1791	0.0386
1700	0.0202	0.1970	0.0561	0.0113	0.1970	0.0460
4631	0.1700	0.0475	0.1592	0.0229	0.4596	0.1069
5171	0.2555	0.1430	0.1206	0.0309	0.2555	0.0668
5231	0.1644	0.1174	0.1271	0.0460	0.1885	0.0344
1490	0.1314	0.2306	0.1282	0.0265	0.2306	0.0621
1500	0.0506	0.1945	0.0853	0.0199	0.1945	0.0538
1580	0.2178	0.0460	0.1950	0.0460	0.4065	0.0995
1680	0.1532	0.1065	0.0904	0.0079	0.1738	0.0456
1860	0.1274	0.0943	0.1220	0.0265	0.2997	0.0608
5491	0.1076	0.1073	0.1200	0.0624	0.2436	0.0454
1570	0.0411	0.0676	0.0555	0.0160	0.1273	0.0314
1780	0.1906	0.0513	0.0931	0.0108	0.2902	0.0713
5551	0.4510	0.1377	0.1618	0.0185	0.4510	0.0948
1710	0.1563	0.2012	0.0800	0.0177	0.2558	0.0621
5561	0.2185	0.0769	0.0925	0.0166	0.2680	0.0591
1770	0.0644	0.0062	0.0870	0.0011	0.2494	0.0756
6141	0.1165	0.0443	0.1058	0.0394	0.1957	0.0421
6511	0.1497	0.0531	0.1122	0.0229	0.2906	0.0658
7061	0.1177	0.1276	0.0917	0.0138	0.2370	0.0550
8331	0.1408	0.0640	0.1214	0.0581	0.2065	0.0452
12971	0.1135	0.1471	0.0904	0.0060	0.1523	0.0357
9501	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9721	0.0460	0.0460	0.0460	0.0460	0.0460	0.0000
3530	0.1282	0.0118	0.0700	0.0118	0.1282	0.0823
3580	0.2370	0.0059	0.1072	0.0059	0.2370	0.1182
14991	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15141	0.2153	0.2153	0.2153	0.2153	0.2153	0.0000
15281	0.1019	0.0482	0.0750	0.0482	0.1019	0.0380
15711	0.0195	0.0622	0.0510	0.0195	0.0711	0.0276
15861	0.0193	0.0459	0.0485	0.0193	0.0729	0.0224
16301	0.0148	0.1728	0.0525	0.0148	0.1728	0.0678
6750	0.0014	0.1533	0.0344	0.0014	0.1533	0.0594
19371	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19391	0.2196	0.2196	0.2196	0.2196	0.2196	0.0000
511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
571	0.1930	0.1930	0.1930	0.1930	0.1930	0.0000
2421	0.0544	0.0741	0.0642	0.0544	0.0741	0.0139
6261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13001	0.0318	0.0318	0.0318	0.0318	0.0318	0.0000
18151	0.2191	0.4081	0.3136	0.2191	0.4081	0.1337
18241	0.1059	0.1394	0.1111	0.0881	0.1394	0.0261
19321	0.5269	0.2188	0.2995	0.0564	0.5269	0.2054
19381	0.3075	0.3193	0.1932	0.0305	0.3193	0.1223
7410	0.2866	0.0618	0.1452	0.0369	0.2866	0.0936
17351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17811	0.1414	0.1414	0.1414	0.1414	0.1414	0.0000
20771	0.1319	0.0706	0.1012	0.0706	0.1319	0.0433
3191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9401	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9631	0.0001	0.0001	0.0001	0.0001	0.0001	0.0000
9771	0.1399	0.2426	0.1912	0.1399	0.2426	0.0726
9791	0.0280	0.0564	0.0340	0.0177	0.0564	0.0200
3900	0.0113	0.0741	0.0578	0.0113	0.1216	0.0504
14941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15061	0.1803	0.1803	0.1803	0.1803	0.1803	0.0000
15071	0.3875	0.2426	0.3150	0.2426	0.3875	0.1025
15081	0.4010	0.4120	0.3170	0.1381	0.4120	0.1550
19361	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
461	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
491	0.2312	0.2312	0.2312	0.2312	0.2312	0.0000
781	0.0098	0.0302	0.0200	0.0098	0.0302	0.0144
6211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6601	0.3259	0.3259	0.3259	0.3259	0.3259	0.0000
6641	0.2026	0.2864	0.2445	0.2026	0.2864	0.0593
7001	0.0698	0.0351	0.0678	0.0351	0.0986	0.0318
2060	0.1798	0.1129	0.1535	0.1129	0.2062	0.0469
2260	0.1347	0.3178	0.1938	0.0386	0.3178	0.1093
7421	0.2235	0.1422	0.1925	0.1359	0.2755	0.0599
2280	0.2669	0.2503	0.1993	0.0916	0.2811	0.0725
7741	0.2189	0.2375	0.1454	0.0437	0.2375	0.0686
8841	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
13491	0.3795	0.0000	0.1413	0.0000	0.3795	0.1168
13691	0.1675	0.1854	0.1160	0.0000	0.1854	0.0648
14001	0.2772	0.1670	0.1770	0.0000	0.3290	0.1088
16701	0.1327	0.2169	0.1314	0.0000	0.2169	0.0590
7150	0.0179	0.2203	0.0854	0.0000	0.2355	0.0866
17121	0.3275	0.0111	0.1840	0.0000	0.3460	0.1090
7340	0.0171	0.0720	0.0302	0.0000	0.0806	0.0261
17681	0.2655	0.0562	0.1509	0.0000	0.4228	0.1099
19231	0.3046	0.1870	0.1826	0.0000	0.3046	0.0811
19301	0.0350	0.1117	0.0667	0.0000	0.2293	0.0505
12011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12051	0.1080	0.1080	0.1080	0.1080	0.1080	0.0000
13351	0.1174	0.0062	0.0618	0.0062	0.1174	0.0786
17341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
3271	0.1355	0.1355	0.1355	0.1355	0.1355	0.0000
9351	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9361	0.2172	0.2172	0.2172	0.2172	0.2172	0.0000
9391	0.0742	0.1537	0.1139	0.0742	0.1537	0.0562
9441	0.0623	0.1196	0.0816	0.0623	0.1196	0.0329
9451	0.1685	0.1519	0.2161	0.1519	0.3497	0.0907
14881	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14891	0.1994	0.1994	0.1994	0.1994	0.1994	0.0000
14901	0.0021	0.0079	0.0050	0.0021	0.0079	0.0041
6160	0.1677	0.0620	0.1632	0.0620	0.2599	0.0990
15241	0.1840	0.1733	0.1407	0.0140	0.1914	0.0848
19211	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19291	0.4275	0.4275	0.4275	0.4275	0.4275	0.0000
7350	0.4759	0.3761	0.4260	0.3761	0.4759	0.0706
421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
791	0.1411	0.1411	0.1411	0.1411	0.1411	0.0000
2781	0.2797	0.3093	0.2945	0.2797	0.3093	0.0209
690	0.0048	0.0992	0.0358	0.0035	0.0992	0.0549
720	0.1792	0.0168	0.1515	0.0168	0.3090	0.1242
850	0.1581	0.1981	0.1442	0.0312	0.2158	0.0736
920	0.0867	0.1068	0.1018	0.0093	0.1922	0.0668
930	0.2636	0.0735	0.1465	0.0255	0.2648	0.1005
3101	0.2164	0.2277	0.1718	0.0017	0.2859	0.0984
3151	0.0582	0.0367	0.0537	0.0000	0.1435	0.0422
8291	0.0201	0.0061	0.0270	0.0018	0.0550	0.0187
8391	0.0235	0.0594	0.0761	0.0060	0.1721	0.0495
3670	0.0202	0.2181	0.0334	0.0000	0.2181	0.0594
6051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
6111	0.3169	0.3169	0.3169	0.3169	0.3169	0.0000
6491	0.3315	0.2652	0.2984	0.2652	0.3315	0.0468
11981	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
12001	0.1170	0.1170	0.1170	0.1170	0.1170	0.0000
12281	0.0178	0.0386	0.0282	0.0178	0.0386	0.0147
12881	0.2022	0.0249	0.1249	0.0249	0.2022	0.0908
12911	0.2582	0.2851	0.1985	0.0351	0.2851	0.1126
13101	0.4265	0.3056	0.2037	0.0011	0.4265	0.1659
13211	0.0628	0.1288	0.0501	0.0003	0.1288	0.0469
17321	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
2631	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
11941	0.0490	0.0490	0.0490	0.0490	0.0490	0.0000
11951	0.1975	0.0186	0.1081	0.0186	0.1975	0.1266
9281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9381	0.2649	0.2649	0.2649	0.2649	0.2649	0.0000
9731	0.2882	0.2914	0.2898	0.2882	0.2914	0.0023
9821	0.0193	0.0992	0.0453	0.0173	0.0992	0.0467
14851	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
15121	0.0301	0.0301	0.0301	0.0301	0.0301	0.0000
6280	0.0146	0.1012	0.0579	0.0146	0.1012	0.0612
6290	0.0069	0.0506	0.0543	0.0069	0.1053	0.0493
15171	0.2055	0.0093	0.0660	0.0093	0.2055	0.0939
19201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
19221	0.1285	0.1285	0.1285	0.1285	0.1285	0.0000
7360	0.0845	0.1078	0.0962	0.0845	0.1078	0.0165
7380	0.1313	0.2216	0.1718	0.1313	0.2216	0.0459
7390	0.1259	0.3776	0.2114	0.1259	0.3776	0.1136
7420	0.0796	0.1767	0.1334	0.0767	0.2092	0.0588
7450	0.0000	0.0000	0.0248	0.0000	0.1054	0.0431
19311	0.1113	0.0000	0.0900	0.0000	0.1594	0.0495
19331	0.0381	0.0461	0.0971	0.0000	0.2223	0.0731
19341	0.0884	0.0608	0.0577	0.0000	0.1014	0.0297
19351	0.1664	0.1586	0.0944	0.0000	0.1664	0.0563
19421	0.0373	0.0936	0.0865	0.0000	0.1916	0.0529
19471	0.1079	0.0823	0.0888	0.0000	0.1882	0.0514
19861	0.0866	0.1916	0.1242	0.0000	0.2261	0.0701
7460	0.0754	0.1760	0.0956	0.0000	0.1760	0.0527
381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
831	0.0016	0.0016	0.0016	0.0016	0.0016	0.0000
1001	0.2145	0.0401	0.1273	0.0401	0.2145	0.1233
3571	0.0068	0.1901	0.0662	0.0017	0.1901	0.1073
3621	0.0037	0.0041	0.0335	0.0006	0.1254	0.0613
7251	0.0131	0.0017	0.0657	0.0002	0.1875	0.0860
5961	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
5981	0.1376	0.1376	0.1376	0.1376	0.1376	0.0000
1890	0.1061	0.1060	0.1060	0.1060	0.1061	0.0000
6061	0.2864	0.2410	0.2671	0.2410	0.2864	0.0234
6101	0.1323	0.1664	0.1107	0.0488	0.1664	0.0505
6311	0.1248	0.1898	0.1856	0.1248	0.2843	0.0657
6321	0.2452	0.2341	0.1714	0.1079	0.2452	0.0564
7071	0.0382	0.1370	0.0835	0.0382	0.1370	0.0398
7191	0.3531	0.1003	0.1869	0.0897	0.3531	0.0883
7221	0.2435	0.2020	0.2208	0.0488	0.3962	0.1043
7411	0.2686	0.0981	0.1185	0.0210	0.2686	0.0762
8271	0.1975	0.1395	0.2190	0.1303	0.3248	0.0731
11971	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17311	0.0516	0.0516	0.0516	0.0516	0.0516	0.0000
17331	0.0190	0.3057	0.1623	0.0190	0.3057	0.2027
17431	0.0000	0.0000	0.0603	0.0000	0.1810	0.1045
17451	0.0049	0.0000	0.0012	0.0000	0.0049	0.0024
17531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
17551	0.1772	0.0000	0.0423	0.0000	0.1772	0.0679
17571	0.0641	0.1510	0.0409	0.0000	0.1510	0.0531
17641	0.2756	0.0988	0.0660	0.0000	0.2756	0.1031
17781	0.0982	0.0001	0.0910	0.0000	0.5268	0.1768
17791	0.1477	0.0002	0.0512	0.0000	0.1477	0.0609
7060	0.4870	0.3089	0.1204	0.0000	0.4870	0.1818
17951	0.0000	0.0000	0.1022	0.0000	0.4414	0.1657
18311	0.0283	0.1028	0.1217	0.0000	0.4595	0.1702
2381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
4171	0.1320	0.1320	0.1320	0.1320	0.1320	0.0000
1330	0.3987	0.0830	0.2409	0.0830	0.3987	0.2233
1440	0.0412	0.0021	0.0357	0.0021	0.0637	0.0312
1510	0.2230	0.0445	0.1046	0.0092	0.2230	0.0968
1650	0.2400	0.7698	0.2522	0.0095	0.7698	0.3039
1900	0.1254	0.1589	0.0853	0.0000	0.1589	0.0666
4261	0.0964	0.0015	0.0768	0.0000	0.2362	0.0873
1320	0.3882	0.0811	0.1535	0.0328	0.4006	0.1512
4271	0.1062	0.0044	0.0417	0.0000	0.1617	0.0628
1150	0.2059	0.2221	0.1047	0.0001	0.2221	0.0859
1730	0.0518	0.0030	0.0401	0.0000	0.1224	0.0430
1920	0.0766	0.0001	0.0466	0.0001	0.1692	0.0594
4080	0.1551	0.0722	0.0531	0.0002	0.1551	0.0443
4321	0.0517	0.0853	0.0672	0.0029	0.1854	0.0560
1160	0.0061	0.0002	0.0427	0.0000	0.2978	0.0924
4681	0.3485	0.1265	0.1197	0.0434	0.3485	0.0701
1310	0.2447	0.1244	0.0624	0.0001	0.2447	0.0594
1560	0.1682	0.0835	0.0782	0.0060	0.2337	0.0625
4701	0.2487	0.1294	0.1330	0.0000	0.4838	0.1277
4961	0.1167	0.1426	0.0532	0.0051	0.1426	0.0418
5011	0.2501	0.1515	0.1711	0.0029	0.7582	0.1826
5521	0.0435	0.3029	0.0768	0.0000	0.3029	0.1033
5771	0.2359	0.2763	0.1732	0.0007	0.5303	0.1634
5791	0.0496	0.1940	0.1214	0.0000	0.5517	0.1692
5901	0.2636	0.1632	0.1746	0.0001	0.5684	0.1772
6011	0.1431	0.1671	0.0879	0.0075	0.2282	0.0578
6191	0.2457	0.0903	0.1220	0.0022	0.3218	0.1107
6371	0.2001	0.1083	0.0971	0.0173	0.2001	0.0599
7791	0.1392	0.0700	0.1103	0.0017	0.3530	0.0997
2480	0.0444	0.0313	0.0521	0.0000	0.2219	0.0536
8021	0.2230	0.0472	0.1735	0.0013	1.0000	0.2225
8521	0.1809	0.1692	0.0946	0.0107	0.2138	0.0555
8611	0.1046	0.0493	0.0424	0.0000	0.1921	0.0461
9251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
9271	0.2830	0.2830	0.2830	0.2830	0.2830	0.0000
14741	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
14801	0.1944	0.1944	0.1944	0.1944	0.1944	0.0000
14841	0.1751	0.0992	0.1372	0.0992	0.1751	0.0537
