ID	TOTAL PRON	AUXILIARY VERBS	1ST SINGULAR	3RD PLURAL	UNIQUE	NUMBERS	PREPOSITIONS	TOTAL 2ND	CONJUNCTIONS	ARTICLES	SWEAR WORDS	ABBREVIATIONS	1ST PLURAL	FUNCTION WORDS	3RD SINGULAR	SIXLTR	FUTURE TENSE	PERSONAL PRON	QUANTIFIERS	WPS	PRESENT TENSE	NEGATIONS	IMPERSONAL PRON	ADVERBS	PAST TENSE	COMMON VERBS	
2441	0.7519	0.7519	0.0000	0.0000	71.4286	0.0000	0.0000	0.0000	0.0000	1.5038	0.0000	0.0000	0.0000	5.2632	0.7519	15.7895	0.0000	0.7519	0.7519	33.2500	0.7519	1.5038	0.0000	0.0000	0.0000	0.7519	
2471	1.6129	1.6129	1.6129	0.0000	83.8710	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.8387	0.0000	17.7419	0.0000	1.6129	0.0000	15.5000	1.6129	1.6129	0.0000	0.0000	0.0000	1.6129	
2561	6.2500	0.0000	6.2500	0.0000	93.7500	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.2500	0.0000	18.7500	0.0000	6.2500	0.0000	8.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2621	0.0000	0.0000	0.0000	0.0000	88.8889	0.0000	0.0000	0.0000	0.0000	2.2222	0.0000	0.0000	0.0000	2.2222	0.0000	17.7778	0.0000	0.0000	0.0000	15.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
660	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	75.0000	0.0000	0.0000	0.0000	4.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
1430	4.0816	0.0000	0.0000	0.0000	91.8367	4.0816	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.0816	4.0816	18.3673	0.0000	4.0816	0.0000	24.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
4581	2.6316	1.3158	1.3158	0.0000	75.0000	0.0000	0.0000	1.3158	0.0000	2.6316	0.0000	0.0000	0.0000	5.2632	0.0000	17.1053	0.0000	2.6316	0.0000	25.3333	0.0000	0.0000	0.0000	0.0000	0.0000	1.3158	
6081	2.9412	0.0000	0.0000	0.0000	88.2353	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.9412	2.9412	38.2353	0.0000	2.9412	0.0000	17.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
2010	2.8571	0.0000	0.0000	0.0000	77.1429	0.0000	0.0000	2.8571	0.0000	2.8571	0.0000	0.0000	0.0000	10.0000	0.0000	21.4286	0.0000	2.8571	0.0000	14.0000	0.0000	4.2857	0.0000	0.0000	0.0000	0.0000	
2070	2.1739	0.0000	2.1739	0.0000	86.9565	0.0000	0.0000	0.0000	0.0000	2.1739	0.0000	0.0000	0.0000	4.3478	0.0000	21.7391	0.0000	2.1739	0.0000	23.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
11061	3.9216	3.9216	0.0000	0.0000	96.0784	3.9216	1.9608	1.9608	0.0000	0.0000	0.0000	0.0000	0.0000	11.7647	0.0000	23.5294	1.9608	1.9608	0.0000	17.0000	0.0000	1.9608	1.9608	0.0000	0.0000	3.9216	
11241	0.0000	0.0000	0.0000	0.0000	92.3077	7.6923	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	26.9231	0.0000	0.0000	0.0000	26.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14171	0.0000	0.0000	0.0000	0.0000	84.2105	0.0000	0.0000	0.0000	0.0000	2.6316	0.0000	0.0000	0.0000	5.2632	0.0000	23.6842	0.0000	0.0000	0.0000	19.0000	0.0000	2.6316	0.0000	0.0000	0.0000	0.0000	
5840	0.0000	0.0000	0.0000	0.0000	100.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	21.0526	0.0000	0.0000	0.0000	9.5000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
14511	0.0000	0.0000	0.0000	0.0000	90.4762	9.5238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	23.8095	0.0000	0.0000	0.0000	21.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7310	4.2857	0.0000	2.8571	0.0000	82.8571	0.0000	0.0000	1.4286	0.0000	2.8571	0.0000	0.0000	0.0000	7.1429	0.0000	18.5714	0.0000	4.2857	0.0000	11.6667	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
7320	4.3478	0.0000	0.0000	0.0000	95.6522	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	4.3478	4.3478	13.0435	0.0000	4.3478	0.0000	23.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	
8361	11.2903	10.7527	3.2258	0.0000	61.8280	2.1505	13.4409	2.6882	5.9140	7.5269	0.0000	0.5376	1.0753	57.5269	0.0000	18.8172	0.0000	6.9892	3.2258	14.3077	11.2903	1.6129	4.3011	4.8387	2.1505	15.5914	
8381	19.1176	13.2353	1.4706	0.0000	80.8824	0.0000	4.4118	0.0000	5.8824	5.8824	0.0000	0.0000	1.4706	54.4118	1.4706	14.7059	1.4706	4.4118	2.9412	13.6000	8.8235	0.0000	14.7059	4.4118	5.8824	17.6471	
8831	14.7887	4.9296	4.2254	0.0000	59.8592	0.0000	8.4507	0.0000	7.7465	9.8592	0.0000	0.0000	0.0000	59.1549	0.0000	18.3099	0.0000	4.2254	2.8169	7.8889	5.6338	2.1127	10.5634	9.8592	2.1127	8.4507	
14221	15.7143	5.7143	2.8571	0.0000	77.1429	2.8571	10.0000	0.0000	2.8571	15.7143	0.0000	0.0000	0.0000	55.7143	0.0000	21.4286	0.0000	2.8571	2.8571	23.3333	12.8571	1.4286	12.8571	5.7143	7.1429	20.0000	
14341	26.6667	6.6667	0.0000	0.0000	100.0000	0.0000	20.0000	6.6667	0.0000	6.6667	0.0000	0.0000	6.6667	66.6667	0.0000	13.3333	0.0000	13.3333	6.6667	5.0000	6.6667	0.0000	13.3333	0.0000	6.6667	13.3333	
14581	33.3333	16.6667	16.6667	0.0000	83.3333	0.0000	8.3333	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	66.6667	0.0000	33.3333	0.0000	16.6667	0.0000	12.0000	8.3333	0.0000	16.6667	8.3333	25.0000	33.3333	
18611	20.9677	9.6774	9.6774	3.2258	74.1935	3.2258	17.7419	1.6129	4.8387	8.0645	0.0000	0.0000	0.0000	64.5161	0.0000	16.1290	1.6129	14.5161	1.6129	8.8571	8.0645	0.0000	6.4516	3.2258	1.6129	11.2903	
19001	13.3333	4.4444	2.2222	2.2222	95.5556	0.0000	17.7778	0.0000	8.8889	4.4444	0.0000	0.0000	0.0000	55.5556	2.2222	13.3333	0.0000	6.6667	4.4444	11.2500	6.6667	2.2222	6.6667	8.8889	4.4444	11.1111	
7300	10.6383	5.3191	4.2553	0.0000	77.6596	6.3830	14.8936	5.3191	3.1915	8.5106	0.0000	0.0000	0.0000	46.8085	0.0000	20.2128	1.0638	9.5745	1.0638	15.6667	6.3830	1.0638	1.0638	2.1277	2.1277	9.5745	
111	3.7313	1.4925	0.0000	0.0000	70.1493	0.0000	11.9403	1.4925	3.7313	11.9403	0.0000	0.0000	0.0000	35.8209	0.0000	22.3881	0.0000	1.4925	1.4925	16.7500	3.7313	0.0000	2.2388	3.7313	0.0000	3.7313	
5381	14.9701	7.7844	3.5928	0.0000	65.2695	0.5988	11.9760	2.3952	8.9820	9.5808	0.0000	0.0000	0.0000	56.8862	0.0000	19.1617	1.1976	5.9880	2.3952	16.7000	8.9820	0.5988	8.9820	5.3892	1.7964	15.5689	
6621	7.8125	3.1250	1.5625	0.0000	82.8125	0.0000	20.3125	3.1250	7.8125	6.2500	0.0000	0.0000	0.0000	46.8750	0.0000	25.0000	0.0000	4.6875	1.5625	16.0000	9.3750	0.0000	3.1250	3.1250	0.0000	9.3750	
2030	9.3750	7.8125	4.6875	0.0000	87.5000	0.0000	14.0625	0.0000	3.1250	9.3750	0.0000	0.0000	0.0000	43.7500	0.0000	20.3125	0.0000	4.6875	0.0000	12.8000	9.3750	0.0000	4.6875	3.1250	0.0000	12.5000	
11181	8.9686	9.4170	0.4484	0.0000	70.4036	2.2422	13.9013	0.0000	6.2780	5.3812	0.0000	0.0000	0.4484	48.8789	0.4484	28.6996	0.8969	1.3453	2.2422	27.8750	5.3812	1.7937	7.6233	4.0359	3.1390	13.0045	
11261	14.5631	13.5922	1.9417	0.0000	73.7864	0.9709	7.7670	3.8835	5.8252	7.7670	0.0000	0.0000	0.0000	56.3107	0.0000	17.4757	0.9709	5.8252	4.8544	25.7500	12.6214	0.9709	8.7379	0.9709	1.9417	16.5049	
16551	7.4286	8.5714	5.7143	0.0000	58.2857	0.5714	13.7143	0.0000	8.0000	10.2857	0.0000	0.5714	0.0000	53.1429	0.0000	28.0000	1.1429	5.7143	1.1429	25.0000	6.8571	1.1429	1.7143	6.2857	1.7143	10.8571	
21861	21.0526	5.2632	15.7895	0.0000	89.4737	0.0000	15.7895	0.0000	0.0000	5.2632	0.0000	0.0000	0.0000	47.3684	0.0000	36.8421	0.0000	15.7895	0.0000	19.0000	5.2632	0.0000	5.2632	0.0000	0.0000	5.2632	
21891	8.6957	4.8309	0.0000	0.0000	64.2512	0.0000	12.5604	4.8309	10.1449	6.7633	0.0000	0.0000	0.0000	48.7923	0.0000	29.9517	1.4493	4.8309	3.3816	23.0000	4.8309	1.9324	3.8647	2.4155	0.0000	6.7633	
1531	4.6875	1.5625	1.5625	0.0000	76.5625	0.0000	14.0625	1.5625	6.2500	7.8125	0.0000	0.0000	0.0000	40.6250	0.0000	23.4375	0.0000	3.1250	4.6875	16.0000	7.8125	0.0000	1.5625	3.1250	1.5625	9.3750	
1591	12.4324	8.6486	4.8649	0.5405	67.0270	0.5405	16.2162	0.0000	5.9459	6.4865	0.0000	0.0000	0.0000	53.5135	0.0000	27.0270	1.6216	5.4054	2.7027	23.1250	5.9459	1.6216	7.0270	3.7838	2.1622	12.4324	
2161	11.9565	7.0652	2.7174	0.0000	63.5870	0.0000	15.7609	0.5435	8.1522	7.6087	0.0000	0.0000	2.7174	54.3478	0.0000	15.7609	1.6304	5.9783	2.7174	26.2857	7.6087	1.0870	5.9783	4.8913	0.5435	10.8696	
3281	12.3016	9.1270	1.9841	0.0000	67.8571	0.7937	13.4921	0.0000	7.1429	6.3492	0.0000	0.0000	2.7778	53.9683	0.0000	23.8095	1.9841	4.7619	2.7778	31.5000	7.5397	0.7937	7.5397	3.1746	2.7778	14.6825	
3841	5.2632	5.2632	1.3158	0.0000	75.0000	0.0000	17.1053	0.0000	5.2632	10.5263	0.0000	0.0000	0.0000	50.0000	0.0000	32.8947	0.0000	1.3158	3.9474	25.3333	3.9474	0.0000	3.9474	5.2632	1.3158	5.2632	
8341	11.4035	9.6491	1.7544	3.5088	65.7895	3.5088	15.7895	0.0000	6.1404	5.2632	0.0000	0.0000	0.0000	49.1228	0.0000	17.5439	0.0000	5.2632	0.8772	16.2857	11.4035	0.8772	6.1404	3.5088	4.3860	15.7895	
9341	22.2222	6.3492	6.3492	1.5873	82.5397	0.0000	7.9365	0.0000	7.9365	4.7619	0.0000	0.0000	0.0000	53.9683	0.0000	17.4603	0.0000	7.9365	3.1746	10.5000	12.6984	1.5873	14.2857	9.5238	3.1746	15.8730	
9411	12.5984	6.2992	3.1496	0.0000	74.0157	3.1496	14.1732	0.7874	1.5748	8.6614	0.0000	0.0000	0.7874	51.1811	0.0000	17.3228	0.7874	4.7244	3.9370	18.1429	5.5118	1.5748	7.8740	3.9370	4.7244	11.8110	
14191	16.2162	10.2703	2.1622	0.5405	56.2162	2.1622	12.4324	1.0811	4.3243	10.8108	0.0000	0.0000	4.8649	58.9189	0.0000	15.1351	0.5405	8.6486	3.7838	26.4286	14.5946	0.0000	7.5676	1.6216	2.1622	17.8378	
14211	31.2500	15.6250	6.2500	0.0000	87.5000	0.0000	9.3750	9.3750	3.1250	3.1250	0.0000	0.0000	0.0000	65.6250	0.0000	18.7500	6.2500	15.6250	0.0000	10.6667	9.3750	0.0000	15.6250	6.2500	3.1250	21.8750	
5960	10.6796	3.3981	3.8835	0.4854	63.5922	1.4563	13.1068	2.9126	5.3398	13.1068	0.0000	0.0000	0.4854	49.0291	0.0000	24.2718	0.0000	7.7670	2.4272	25.7500	2.9126	1.4563	2.9126	2.9126	3.8835	7.2816	
18581	11.3636	15.9091	2.2727	0.0000	75.0000	0.0000	18.1818	0.0000	0.0000	9.0909	0.0000	2.2727	0.0000	59.0909	0.0000	9.0909	4.5455	2.2727	2.2727	8.8000	15.9091	0.0000	9.0909	2.2727	2.2727	22.7273	
19251	17.3913	10.4348	4.3478	0.8696	69.5652	0.0000	11.3043	1.7391	10.4348	6.0870	0.0000	0.0000	0.0000	58.2609	0.0000	21.7391	1.7391	6.9565	3.4783	19.1667	6.9565	0.0000	10.4348	3.4783	0.0000	15.6522	
20451	20.0000	3.3333	6.6667	3.3333	96.6667	0.0000	13.3333	3.3333	6.6667	3.3333	0.0000	0.0000	0.0000	50.0000	0.0000	23.3333	0.0000	13.3333	3.3333	10.0000	10.0000	3.3333	6.6667	3.3333	3.3333	13.3333	
20541	11.4754	9.8361	4.9180	1.6393	85.2459	1.6393	14.7541	0.0000	8.1967	4.9180	0.0000	0.0000	0.0000	52.4590	0.0000	27.8689	0.0000	6.5574	1.6393	15.2500	11.4754	0.0000	4.9180	3.2787	1.6393	16.3934	
101	3.5211	1.4085	0.0000	0.0000	65.4930	0.0000	11.2676	1.4085	6.3380	11.9718	0.0000	0.0000	0.0000	36.6197	0.0000	22.5352	0.0000	1.4085	0.7042	17.7500	3.5211	0.0000	2.1127	4.2254	0.0000	3.5211	
5371	12.9187	8.1340	1.9139	0.0000	54.0670	0.0000	10.0478	1.4354	8.6124	9.5694	0.0000	0.0000	1.4354	56.9378	0.0000	21.0526	1.9139	4.7847	5.2632	19.0000	6.6986	1.4354	8.1340	6.6986	0.4785	10.0478	
11131	17.0370	5.1852	6.6667	1.4815	73.3333	2.9630	14.8148	1.4815	5.9259	5.9259	0.0000	0.0000	0.0000	54.0741	0.0000	17.0370	0.7407	9.6296	0.7407	45.0000	5.1852	0.0000	7.4074	4.4444	2.2222	9.6296	
12771	14.2857	0.0000	7.1429	0.0000	100.0000	0.0000	7.1429	0.0000	0.0000	7.1429	0.0000	0.0000	0.0000	35.7143	0.0000	14.2857	0.0000	7.1429	7.1429	7.0000	14.2857	0.0000	7.1429	0.0000	0.0000	14.2857	
12901	12.5000	0.0000	6.2500	0.0000	87.5000	0.0000	18.7500	0.0000	0.0000	12.5000	0.0000	0.0000	0.0000	50.0000	0.0000	12.5000	0.0000	6.2500	6.2500	16.0000	18.7500	0.0000	6.2500	0.0000	0.0000	18.7500	
16531	15.6250	18.7500	0.0000	0.0000	87.5000	3.1250	15.6250	3.1250	0.0000	9.3750	0.0000	0.0000	3.1250	65.6250	0.0000	21.8750	0.0000	6.2500	0.0000	10.6667	15.6250	0.0000	9.3750	6.2500	3.1250	21.8750	
21811	4.5455	11.3636	2.2727	2.2727	77.2727	0.0000	11.3636	0.0000	13.6364	11.3636	0.0000	0.0000	0.0000	52.2727	0.0000	29.5455	4.5455	4.5455	0.0000	14.6667	4.5455	0.0000	0.0000	2.2727	0.0000	13.6364	
21821	20.0000	0.0000	10.0000	0.0000	100.0000	0.0000	10.0000	0.0000	0.0000	10.0000	0.0000	0.0000	0.0000	50.0000	0.0000	20.0000	0.0000	10.0000	10.0000	3.3333	10.0000	0.0000	10.0000	0.0000	10.0000	20.0000	
21871	22.2222	11.1111	11.1111	0.0000	100.0000	0.0000	0.0000	11.1111	0.0000	11.1111	0.0000	0.0000	0.0000	66.6667	0.0000	22.2222	0.0000	22.2222	11.1111	4.5000	22.2222	0.0000	0.0000	11.1111	0.0000	22.2222	
21881	17.8571	5.3571	1.7857	0.0000	80.3571	3.5714	14.2857	0.0000	1.7857	7.1429	0.0000	0.0000	7.1429	55.3571	0.0000	14.2857	3.5714	8.9286	1.7857	14.0000	1.7857	1.7857	8.9286	7.1429	1.7857	8.9286	
1521	11.0000	7.0000	3.0000	1.0000	68.0000	1.0000	13.0000	0.0000	5.0000	9.0000	0.0000	0.0000	0.0000	53.0000	0.0000	24.0000	1.0000	4.0000	5.0000	20.0000	2.0000	2.0000	7.0000	2.0000	7.0000	11.0000	
1561	16.6667	12.5000	2.7778	0.0000	61.1111	0.0000	6.9444	4.1667	8.3333	8.3333	0.0000	0.0000	0.0000	56.9444	0.0000	25.0000	1.3889	6.9444	1.3889	36.0000	6.9444	1.3889	9.7222	1.3889	2.7778	16.6667	
840	10.8491	5.6604	2.3585	1.8868	58.4906	0.4717	12.7358	0.0000	3.3019	8.9623	0.0000	0.0000	0.0000	45.7547	0.0000	24.0566	0.4717	4.2453	2.3585	42.4000	7.0755	0.4717	6.6038	2.8302	2.3585	9.9057	
860	8.1197	6.4103	0.0000	0.8547	63.2479	0.0000	14.5299	1.7094	5.5556	9.4017	0.0000	0.0000	0.0000	49.5726	0.0000	26.0684	0.8547	2.5641	4.2735	26.0000	5.1282	0.4274	5.5556	3.8462	0.4274	8.9744	
1651	8.8452	8.8452	1.9656	0.0000	50.3686	0.0000	16.4619	0.7371	5.8968	7.3710	0.0000	0.0000	0.0000	53.3170	0.0000	29.2383	0.0000	2.7027	1.7199	33.9167	8.5995	1.7199	6.1425	4.6683	1.7199	11.3022	
940	0.0000	8.5714	0.0000	0.0000	85.7143	0.0000	14.2857	0.0000	2.8571	11.4286	0.0000	0.0000	0.0000	45.7143	0.0000	20.0000	0.0000	0.0000	2.8571	17.5000	8.5714	0.0000	0.0000	5.7143	0.0000	11.4286	
1721	13.9535	11.6279	2.3256	0.0000	90.6977	2.3256	9.3023	4.6512	9.3023	4.6512	0.0000	0.0000	0.0000	60.4651	0.0000	16.2791	2.3256	6.9767	4.6512	21.5000	11.6279	2.3256	6.9767	6.9767	2.3256	18.6047	
1811	9.1228	8.7719	0.0000	0.3509	61.4035	4.9123	12.2807	2.8070	5.2632	7.7193	0.0000	0.0000	0.3509	50.1754	0.0000	20.3509	1.0526	3.5088	3.5088	21.9231	8.7719	0.3509	5.6140	5.9649	1.4035	11.5789	
3511	11.0345	7.5862	0.6897	0.0000	56.5517	0.0000	13.7931	0.0000	2.7586	9.6552	0.0000	0.0000	3.4483	49.6552	0.0000	26.8966	0.0000	4.1379	3.4483	24.1667	4.1379	0.0000	6.8966	3.4483	0.0000	8.9655	
3561	9.3897	8.9202	1.4085	0.9390	59.1549	2.3474	15.9624	0.0000	7.0423	11.7371	0.0000	0.0000	2.3474	61.9718	0.0000	20.1878	1.4085	4.6948	4.2254	53.2500	7.9812	0.9390	4.6948	3.2864	0.0000	10.7981	
3721	10.8696	7.6087	1.0870	0.5435	64.1304	2.1739	16.3043	0.5435	8.1522	9.2391	0.0000	0.0000	0.0000	57.0652	0.0000	18.4783	1.0870	2.1739	1.0870	26.2857	5.4348	1.0870	8.6957	3.8043	2.7174	10.8696	
8301	16.3043	4.8913	6.5217	0.5435	65.7609	1.6304	13.0435	0.5435	8.1522	4.3478	0.0000	0.0000	0.0000	52.7174	0.0000	20.1087	0.5435	7.6087	3.8043	23.0000	4.8913	0.5435	8.6957	2.7174	2.1739	8.1522	
8351	11.2150	5.6075	2.3364	0.9346	70.5607	0.0000	14.0187	1.8692	7.4766	7.0093	0.0000	0.0000	1.4019	50.9346	0.0000	22.4299	0.4673	6.5421	5.1402	23.7778	7.0093	0.0000	4.6729	4.2056	2.3364	10.2804	
8721	14.1667	5.0000	6.6667	0.8333	70.0000	0.0000	15.0000	0.0000	3.3333	5.0000	0.0000	0.0000	0.0000	55.8333	0.0000	18.3333	0.8333	7.5000	6.6667	13.3333	9.1667	0.8333	6.6667	8.3333	0.8333	12.5000	
13121	8.5271	9.3023	1.5504	0.0000	69.7674	2.3256	13.9535	0.0000	5.4264	6.9767	0.0000	0.0000	0.7752	56.5891	0.0000	19.3798	0.0000	2.3256	5.4264	32.2500	10.8527	0.7752	6.2016	6.9767	1.5504	12.4031	
14121	6.0000	7.0000	2.0000	1.0000	85.0000	12.0000	3.0000	0.0000	3.0000	5.0000	0.0000	2.0000	0.0000	25.0000	0.0000	25.0000	0.0000	3.0000	3.0000	25.0000	5.0000	1.0000	3.0000	1.0000	0.0000	8.0000	
18571	20.0000	2.2222	6.6667	0.0000	75.5556	0.0000	11.1111	0.0000	6.6667	8.8889	0.0000	0.0000	0.0000	48.8889	0.0000	22.2222	0.0000	6.6667	0.0000	9.0000	6.6667	0.0000	13.3333	0.0000	2.2222	8.8889	
18591	5.6604	1.8868	3.7736	0.0000	84.9057	1.8868	16.9811	1.8868	3.7736	7.5472	0.0000	0.0000	0.0000	43.3962	0.0000	26.4151	0.0000	5.6604	1.8868	13.2500	3.7736	0.0000	0.0000	9.4340	1.8868	5.6604	
18601	8.4615	6.1538	3.8462	0.0000	73.8462	0.7692	13.0769	0.0000	9.2308	6.9231	0.0000	0.0000	0.7692	56.1538	0.7692	22.3077	0.7692	5.3846	3.0769	14.4444	7.6923	0.7692	3.0769	10.7692	1.5385	10.7692	
18641	13.9896	6.7358	7.2539	0.0000	65.8031	2.0725	13.4715	1.5544	7.7720	6.2176	0.0000	0.0000	0.0000	56.9948	0.5181	25.3886	1.5544	9.3264	4.6632	24.1250	7.2539	0.5181	4.6632	6.7358	1.5544	10.3627	
18711	17.3913	4.3478	4.3478	0.0000	86.9565	0.0000	13.0435	4.3478	8.6957	0.0000	0.0000	0.0000	0.0000	52.1739	0.0000	21.7391	4.3478	8.6957	8.6957	11.5000	13.0435	0.0000	8.6957	4.3478	0.0000	17.3913	
18751	33.3333	0.0000	22.2222	0.0000	88.8889	0.0000	11.1111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	55.5556	0.0000	11.1111	0.0000	22.2222	11.1111	4.5000	0.0000	0.0000	11.1111	0.0000	0.0000	0.0000	
18771	13.6364	4.5455	4.5455	0.0000	95.4545	0.0000	9.0909	4.5455	9.0909	0.0000	0.0000	0.0000	0.0000	50.0000	0.0000	13.6364	0.0000	9.0909	4.5455	7.3333	4.5455	0.0000	4.5455	13.6364	4.5455	9.0909	
18811	14.7059	11.7647	2.9412	0.0000	97.0588	0.0000	5.8824	2.9412	8.8235	5.8824	0.0000	0.0000	0.0000	55.8824	0.0000	5.8824	0.0000	5.8824	0.0000	17.0000	17.6471	2.9412	8.8235	5.8824	2.9412	20.5882	
18851	20.8333	16.6667	12.5000	0.0000	81.2500	0.0000	14.5833	0.0000	6.2500	2.0833	0.0000	0.0000	0.0000	66.6667	0.0000	16.6667	4.1667	12.5000	0.0000	24.0000	8.3333	0.0000	8.3333	6.2500	6.2500	22.9167	
18871	2.8571	5.7143	0.0000	0.0000	88.5714	0.0000	14.2857	2.8571	2.8571	14.2857	0.0000	0.0000	0.0000	45.7143	0.0000	22.8571	5.7143	2.8571	5.7143	17.5000	11.4286	2.8571	0.0000	0.0000	2.8571	20.0000	
91	9.1346	4.8077	0.0000	0.4808	57.2115	1.4423	12.9808	3.8462	3.3654	11.0577	0.0000	0.0000	0.4808	44.2308	0.0000	15.3846	1.4423	4.8077	1.9231	20.8000	4.3269	0.0000	4.3269	1.9231	0.4808	6.7308	
5321	11.1111	5.5556	4.1667	1.3889	61.1111	2.0833	12.5000	0.6944	9.7222	6.2500	0.0000	0.0000	0.6944	56.2500	0.0000	25.6944	2.7778	6.9444	13.8889	16.0000	4.1667	0.0000	4.1667	4.8611	2.7778	11.1111	
5391	4.9505	11.8812	0.9901	0.9901	65.3465	0.0000	12.8713	0.0000	5.9406	7.9208	0.0000	0.0000	0.0000	49.5050	0.0000	36.6337	6.9307	1.9802	4.9505	33.6667	1.9802	0.9901	2.9703	2.9703	0.9901	12.8713	
11111	6.3866	3.0252	1.3445	0.0000	49.7479	0.8403	10.7563	1.6807	3.6975	7.3950	0.0000	0.0000	0.0000	35.9664	0.0000	28.2353	0.1681	3.0252	2.5210	25.8696	4.7059	0.6723	3.3613	3.1933	1.1765	6.0504	
13721	5.0000	8.3333	3.3333	0.0000	86.6667	0.0000	10.0000	0.0000	8.3333	3.3333	0.0000	0.0000	1.6667	43.3333	0.0000	23.3333	3.3333	5.0000	3.3333	20.0000	5.0000	1.6667	0.0000	8.3333	0.0000	10.0000	
5590	10.7317	9.7561	0.4878	0.4878	62.4390	0.0000	12.1951	4.3902	6.8293	5.8537	0.0000	0.0000	0.0000	51.2195	0.0000	20.4878	2.9268	5.3659	3.4146	18.6364	10.2439	0.4878	5.3659	5.3659	0.4878	16.5854	
13811	7.7778	8.8889	2.2222	0.0000	83.3333	1.1111	14.4444	1.1111	6.6667	4.4444	0.0000	0.0000	0.0000	51.1111	0.0000	23.3333	3.3333	3.3333	7.7778	45.0000	5.5556	0.0000	4.4444	5.5556	2.2222	14.4444	
5740	15.2381	2.8571	3.8095	1.9048	79.0476	0.9524	13.3333	2.8571	7.6190	0.9524	0.0000	0.0000	0.9524	49.5238	0.0000	14.2857	0.0000	9.5238	3.8095	15.0000	7.6190	0.9524	5.7143	7.6190	2.8571	10.4762	
16481	16.3717	8.4071	8.4071	0.0000	56.1947	7.9646	10.6195	0.8850	6.6372	5.3097	0.0000	0.0000	0.0000	51.3274	0.0000	13.2743	0.4425	9.2920	1.3274	20.5455	5.7522	1.3274	7.0796	3.9823	8.4071	16.8142	
17201	28.5714	19.0476	4.7619	0.0000	95.2381	4.7619	4.7619	9.5238	4.7619	0.0000	0.0000	0.0000	0.0000	61.9048	0.0000	14.2857	0.0000	14.2857	0.0000	10.5000	14.2857	0.0000	14.2857	4.7619	4.7619	19.0476	
21771	11.1111	9.8765	7.4074	0.0000	77.7778	0.0000	13.5802	1.2346	4.9383	13.5802	0.0000	0.0000	0.0000	58.0247	0.0000	18.5185	2.4691	8.6420	1.2346	16.2000	7.4074	0.0000	2.4691	6.1728	2.4691	13.5802	
21781	11.1111	9.2593	1.8519	1.8519	77.7778	0.0000	14.8148	3.7037	1.8519	9.2593	0.0000	0.0000	0.0000	57.4074	0.0000	22.2222	0.0000	7.4074	7.4074	18.0000	12.9630	0.0000	3.7037	3.7037	1.8519	14.8148	
21791	17.7778	6.6667	0.0000	0.0000	80.0000	4.4444	13.3333	0.0000	2.2222	8.8889	0.0000	0.0000	8.8889	55.5556	0.0000	13.3333	4.4444	8.8889	0.0000	15.0000	2.2222	2.2222	8.8889	6.6667	0.0000	8.8889	
21801	15.2174	17.3913	8.6957	0.0000	80.4348	0.0000	17.3913	0.0000	8.6957	6.5217	0.0000	0.0000	0.0000	69.5652	0.0000	15.2174	2.1739	8.6957	4.3478	23.0000	2.1739	0.0000	6.5217	6.5217	4.3478	17.3913	
1491	6.4516	6.4516	3.2258	3.2258	80.6452	0.0000	16.1290	0.0000	6.4516	9.6774	0.0000	0.0000	0.0000	48.3871	0.0000	16.1290	3.2258	6.4516	0.0000	15.5000	9.6774	0.0000	0.0000	3.2258	0.0000	12.9032	
2401	14.9254	7.4627	5.9701	0.0000	77.6119	7.4627	14.9254	0.0000	4.4776	4.4776	0.0000	0.0000	1.4925	53.7313	0.0000	5.9701	0.0000	7.4627	8.9552	22.3333	11.9403	0.0000	7.4627	0.0000	2.9851	14.9254	
