ID	DAYS	HOURS	MINUTES
20631	2.0000	48.0000	2878.0000
20701	2.0000	30.0000	1763.0000
3601	8.0000	178.0000	10651.0000
3781	8.0000	175.0000	10471.0000
950	8.0000	175.0000	10462.0000
6591	4.0000	81.0000	4803.0000
2000	4.0000	77.0000	4591.0000
6631	4.0000	77.0000	4590.0000
9661	6.0000	124.0000	7404.0000
9691	6.0000	123.0000	7373.0000
3400	6.0000	121.0000	7217.0000
3770	4.0000	73.0000	4333.0000
3780	3.0000	72.0000	4286.0000
9711	6.0000	123.0000	7361.0000
10281	4.0000	73.0000	4343.0000
10301	4.0000	73.0000	4334.0000
10441	3.0000	66.0000	3948.0000
15181	7.0000	149.0000	8897.0000
15201	7.0000	148.0000	8827.0000
6320	6.0000	142.0000	8472.0000
6770	1.0000	17.0000	967.0000
7070	3.0000	68.0000	4062.0000
16941	9.0000	195.0000	11682.0000
17001	8.0000	182.0000	10866.0000
17171	6.0000	131.0000	7834.0000
6890	6.0000	131.0000	7821.0000
6900	6.0000	130.0000	7780.0000
6920	6.0000	128.0000	7643.0000
17191	6.0000	127.0000	7574.0000
17841	3.0000	65.0000	3848.0000
18731	5.0000	97.0000	5781.0000
19561	6.0000	126.0000	7539.0000
19751	5.0000	118.0000	7057.0000
551	10.0000	222.0000	13268.0000
3041	8.0000	187.0000	11165.0000
680	8.0000	186.0000	11144.0000
3761	8.0000	175.0000	10474.0000
1360	7.0000	150.0000	8983.0000
1880	5.0000	102.0000	6082.0000
4441	7.0000	168.0000	10031.0000
1220	7.0000	166.0000	9953.0000
4641	7.0000	164.0000	9821.0000
4920	7.0000	153.0000	9160.0000
4651	7.0000	164.0000	9810.0000
3740	4.0000	75.0000	4473.0000
4801	7.0000	157.0000	9410.0000
5181	7.0000	146.0000	8743.0000
7101	3.0000	57.0000	3373.0000
7141	3.0000	55.0000	3265.0000
2240	2.0000	48.0000	2839.0000
12531	7.0000	156.0000	9326.0000
12601	7.0000	150.0000	8982.0000
18841	4.0000	80.0000	4753.0000
6781	4.0000	73.0000	4349.0000
10031	5.0000	99.0000	5898.0000
10061	5.0000	97.0000	5806.0000
10381	3.0000	68.0000	4075.0000
12161	1.0000	1.0000	41.0000
12171	1.0000	1.0000	15.0000
5260	5.0000	118.0000	7057.0000
12221	7.0000	168.0000	10037.0000
12231	7.0000	168.0000	10030.0000
4940	7.0000	152.0000	9104.0000
12261	7.0000	167.0000	9982.0000
4600	7.0000	165.0000	9881.0000
4760	7.0000	160.0000	9553.0000
5090	6.0000	142.0000	8472.0000
5240	5.0000	120.0000	7168.0000
5250	5.0000	120.0000	7158.0000
5270	5.0000	118.0000	7037.0000
5470	5.0000	99.0000	5917.0000
12271	7.0000	167.0000	9976.0000
12351	7.0000	165.0000	9851.0000
12411	7.0000	162.0000	9701.0000
12461	7.0000	159.0000	9540.0000
12581	7.0000	151.0000	9028.0000
12691	7.0000	148.0000	8871.0000
5010	7.0000	148.0000	8848.0000
5280	5.0000	118.0000	7033.0000
5480	5.0000	98.0000	5872.0000
5810	3.0000	50.0000	2976.0000
12711	7.0000	148.0000	8824.0000
12751	7.0000	147.0000	8795.0000
12891	6.0000	138.0000	8234.0000
5120	6.0000	137.0000	8188.0000
5130	6.0000	136.0000	8145.0000
13201	5.0000	119.0000	7132.0000
13321	5.0000	117.0000	7004.0000
13591	5.0000	98.0000	5866.0000
17501	5.0000	98.0000	5857.0000
3371	8.0000	183.0000	10921.0000
3411	8.0000	182.0000	10903.0000
1990	4.0000	91.0000	5419.0000
3451	8.0000	182.0000	10879.0000
1460	6.0000	144.0000	8613.0000
9641	6.0000	124.0000	7429.0000
15131	7.0000	150.0000	8998.0000
15151	7.0000	150.0000	8982.0000
15161	7.0000	150.0000	8978.0000
6270	7.0000	150.0000	8958.0000
15191	7.0000	148.0000	8833.0000
6300	7.0000	146.0000	8709.0000
19481	6.0000	130.0000	7776.0000
19731	5.0000	118.0000	7062.0000
21851	3.0000	65.0000	3899.0000
7900	3.0000	58.0000	3430.0000
541	10.0000	222.0000	13269.0000
751	10.0000	220.0000	13182.0000
6681	4.0000	75.0000	4455.0000
6721	4.0000	73.0000	4378.0000
6751	4.0000	73.0000	4374.0000
6771	4.0000	73.0000	4354.0000
12071	1.0000	3.0000	134.0000
12181	7.0000	168.0000	10068.0000
12701	7.0000	148.0000	8830.0000
17481	5.0000	99.0000	5889.0000
3311	8.0000	184.0000	10986.0000
3321	8.0000	183.0000	10974.0000
3991	8.0000	173.0000	10342.0000
4211	8.0000	171.0000	10217.0000
4411	7.0000	168.0000	10046.0000
4471	7.0000	167.0000	9998.0000
4661	7.0000	164.0000	9792.0000
4831	7.0000	155.0000	9296.0000
4861	7.0000	154.0000	9205.0000
4871	7.0000	154.0000	9188.0000
4901	7.0000	153.0000	9169.0000
4911	7.0000	151.0000	9052.0000
5681	6.0000	131.0000	7833.0000
5721	6.0000	128.0000	7660.0000
1610	6.0000	127.0000	7597.0000
5861	6.0000	123.0000	7362.0000
9551	6.0000	132.0000	7881.0000
10311	4.0000	73.0000	4327.0000
10361	3.0000	70.0000	4163.0000
15091	7.0000	156.0000	9314.0000
19431	6.0000	132.0000	7878.0000
19451	6.0000	131.0000	7813.0000
19491	6.0000	128.0000	7672.0000
19501	6.0000	127.0000	7613.0000
19521	6.0000	127.0000	7597.0000
19531	6.0000	127.0000	7572.0000
19541	6.0000	126.0000	7557.0000
7400	6.0000	125.0000	7491.0000
19551	6.0000	126.0000	7557.0000
19581	6.0000	125.0000	7471.0000
7520	5.0000	106.0000	6360.0000
7530	5.0000	106.0000	6310.0000
20001	5.0000	99.0000	5905.0000
20511	3.0000	60.0000	3574.0000
7690	3.0000	49.0000	2933.0000
20691	2.0000	37.0000	2164.0000
531	10.0000	222.0000	13277.0000
761	10.0000	220.0000	13179.0000
6441	4.0000	93.0000	5534.0000
8571	1.0000	6.0000	304.0000
8641	1.0000	4.0000	202.0000
8751	7.0000	167.0000	9984.0000
8871	7.0000	164.0000	9790.0000
9491	6.0000	136.0000	8138.0000
9921	5.0000	111.0000	6654.0000
10161	4.0000	83.0000	4936.0000
10191	4.0000	76.0000	4527.0000
10201	4.0000	75.0000	4466.0000
10211	4.0000	75.0000	4456.0000
10221	4.0000	75.0000	4452.0000
10241	4.0000	74.0000	4412.0000
10771	3.0000	50.0000	2991.0000
10801	3.0000	50.0000	2967.0000
10871	2.0000	48.0000	2839.0000
11121	2.0000	37.0000	2184.0000
11161	2.0000	32.0000	1876.0000
11771	1.0000	17.0000	1010.0000
21841	3.0000	67.0000	4007.0000
22041	1.0000	20.0000	1142.0000
22151	1.0000	1.0000	30.0000
12061	1.0000	3.0000	134.0000
12091	1.0000	3.0000	127.0000
12101	1.0000	2.0000	104.0000
12111	1.0000	2.0000	86.0000
12401	7.0000	162.0000	9705.0000
13011	6.0000	129.0000	7686.0000
14301	2.0000	45.0000	2693.0000
14671	1.0000	19.0000	1131.0000
14711	1.0000	16.0000	939.0000
17471	5.0000	99.0000	5890.0000
3231	8.0000	185.0000	11068.0000
9531	6.0000	134.0000	8020.0000
9761	5.0000	120.0000	7167.0000
15021	7.0000	161.0000	9616.0000
15031	7.0000	160.0000	9575.0000
15051	7.0000	160.0000	9548.0000
6220	7.0000	159.0000	9535.0000
6230	7.0000	159.0000	9527.0000
6240	7.0000	159.0000	9519.0000
6430	5.0000	118.0000	7047.0000
15341	6.0000	141.0000	8408.0000
6450	5.0000	99.0000	5900.0000
15381	6.0000	137.0000	8220.0000
15471	6.0000	126.0000	7523.0000
15481	6.0000	126.0000	7504.0000
6370	6.0000	123.0000	7359.0000
6390	6.0000	123.0000	7329.0000
16461	1.0000	17.0000	1019.0000
19411	6.0000	140.0000	8346.0000
19881	5.0000	112.0000	6696.0000
7480	5.0000	112.0000	6682.0000
19901	5.0000	109.0000	6526.0000
19931	5.0000	104.0000	6207.0000
20381	3.0000	68.0000	4037.0000
521	10.0000	222.0000	13281.0000
591	10.0000	221.0000	13236.0000
901	10.0000	219.0000	13136.0000
1571	9.0000	208.0000	12460.0000
2341	9.0000	193.0000	11535.0000
4331	8.0000	169.0000	10138.0000
6331	5.0000	100.0000	5992.0000
6341	5.0000	100.0000	5973.0000
6481	4.0000	91.0000	5443.0000
6661	4.0000	75.0000	4499.0000
12041	1.0000	3.0000	173.0000
12081	1.0000	3.0000	133.0000
12121	1.0000	2.0000	84.0000
12191	7.0000	168.0000	10065.0000
17361	5.0000	111.0000	6637.0000
17421	5.0000	102.0000	6106.0000
17441	5.0000	102.0000	6063.0000
3221	8.0000	185.0000	11075.0000
3421	8.0000	182.0000	10888.0000
1450	7.0000	145.0000	8698.0000
3441	8.0000	182.0000	10881.0000
1240	7.0000	162.0000	9714.0000
4011	8.0000	173.0000	10332.0000
1280	7.0000	162.0000	9686.0000
4141	8.0000	171.0000	10246.0000
1200	7.0000	167.0000	10009.0000
1250	7.0000	162.0000	9706.0000
4381	7.0000	168.0000	10049.0000
4541	7.0000	166.0000	9943.0000
1260	7.0000	162.0000	9697.0000
4611	7.0000	165.0000	9842.0000
1270	7.0000	162.0000	9693.0000
1300	7.0000	161.0000	9655.0000
1700	6.0000	124.0000	7390.0000
4631	7.0000	164.0000	9822.0000
5171	7.0000	146.0000	8756.0000
5231	7.0000	145.0000	8645.0000
1490	6.0000	144.0000	8586.0000
1500	6.0000	143.0000	8559.0000
1580	6.0000	135.0000	8086.0000
1680	6.0000	124.0000	7431.0000
1860	5.0000	109.0000	6526.0000
5491	6.0000	138.0000	8222.0000
1570	6.0000	136.0000	8115.0000
1780	5.0000	115.0000	6864.0000
5551	6.0000	136.0000	8123.0000
1710	6.0000	124.0000	7384.0000
5561	6.0000	136.0000	8112.0000
1770	5.0000	115.0000	6871.0000
6141	5.0000	115.0000	6873.0000
6511	4.0000	89.0000	5333.0000
7061	3.0000	63.0000	3780.0000
8331	1.0000	18.0000	1050.0000
12971	6.0000	131.0000	7808.0000
9501	6.0000	136.0000	8131.0000
9721	6.0000	123.0000	7355.0000
3530	5.0000	110.0000	6547.0000
3580	5.0000	107.0000	6416.0000
14991	7.0000	163.0000	9745.0000
15141	7.0000	150.0000	8993.0000
15281	6.0000	142.0000	8501.0000
15711	4.0000	83.0000	4923.0000
15861	3.0000	68.0000	4064.0000
16301	1.0000	24.0000	1381.0000
6750	1.0000	21.0000	1248.0000
19371	6.0000	140.0000	8391.0000
19391	6.0000	140.0000	8376.0000
511	10.0000	222.0000	13283.0000
571	10.0000	221.0000	13258.0000
2421	8.0000	192.0000	11511.0000
6261	5.0000	107.0000	6367.0000
12031	1.0000	4.0000	181.0000
13001	6.0000	129.0000	7696.0000
18151	2.0000	26.0000	1532.0000
18241	1.0000	11.0000	655.0000
19321	7.0000	149.0000	8921.0000
19381	6.0000	140.0000	8382.0000
7410	6.0000	124.0000	7411.0000
17351	5.0000	113.0000	6773.0000
17811	3.0000	71.0000	4207.0000
20771	2.0000	29.0000	1709.0000
3191	8.0000	185.0000	11100.0000
9401	6.0000	141.0000	8410.0000
9631	6.0000	125.0000	7488.0000
9771	5.0000	120.0000	7158.0000
9791	5.0000	120.0000	7149.0000
3900	2.0000	48.0000	2865.0000
14941	7.0000	167.0000	9984.0000
15061	7.0000	159.0000	9515.0000
15071	7.0000	158.0000	9430.0000
15081	7.0000	157.0000	9395.0000
19361	6.0000	142.0000	8491.0000
461	10.0000	222.0000	13303.0000
491	10.0000	222.0000	13289.0000
781	10.0000	220.0000	13177.0000
6211	5.0000	113.0000	6778.0000
6601	4.0000	78.0000	4655.0000
6641	4.0000	76.0000	4546.0000
7001	3.0000	66.0000	3909.0000
2060	3.0000	64.0000	3808.0000
2260	2.0000	46.0000	2739.0000
7421	2.0000	46.0000	2756.0000
2280	2.0000	44.0000	2595.0000
7741	2.0000	40.0000	2347.0000
8841	7.0000	166.0000	9928.0000
13491	5.0000	104.0000	6226.0000
13691	4.0000	92.0000	5468.0000
14001	3.0000	58.0000	3432.0000
16701	10.0000	239.0000	14299.0000
7150	2.0000	33.0000	1963.0000
17121	6.0000	139.0000	8291.0000
7340	2.0000	27.0000	1569.0000
17681	4.0000	85.0000	5087.0000
19231	7.0000	160.0000	9594.0000
19301	7.0000	153.0000	9171.0000
12011	1.0000	4.0000	185.0000
12051	1.0000	3.0000	171.0000
13351	5.0000	112.0000	6713.0000
17341	5.0000	115.0000	6854.0000
2921	8.0000	187.0000	11203.0000
3271	8.0000	185.0000	11049.0000
9351	6.0000	142.0000	8466.0000
9361	6.0000	141.0000	8453.0000
9391	6.0000	141.0000	8413.0000
9441	6.0000	138.0000	8224.0000
9451	6.0000	137.0000	8215.0000
14881	1.0000	2.0000	92.0000
14891	1.0000	1.0000	55.0000
14901	1.0000	1.0000	34.0000
6160	1.0000	1.0000	30.0000
15241	7.0000	145.0000	8699.0000
19211	7.0000	165.0000	9884.0000
19291	7.0000	156.0000	9341.0000
7350	7.0000	152.0000	9120.0000
421	10.0000	222.0000	13309.0000
791	10.0000	220.0000	13176.0000
2781	8.0000	189.0000	11294.0000
690	8.0000	186.0000	11136.0000
720	8.0000	185.0000	11096.0000
850	8.0000	181.0000	10824.0000
920	8.0000	177.0000	10575.0000
930	8.0000	176.0000	10546.0000
3101	8.0000	186.0000	11139.0000
3151	8.0000	186.0000	11107.0000
8291	1.0000	19.0000	1133.0000
8391	1.0000	16.0000	940.0000
3670	4.0000	91.0000	5413.0000
6051	5.0000	119.0000	7089.0000
6111	5.0000	116.0000	6936.0000
6491	4.0000	91.0000	5429.0000
11981	1.0000	4.0000	192.0000
12001	1.0000	4.0000	185.0000
12281	7.0000	167.0000	9971.0000
12881	6.0000	139.0000	8283.0000
12911	6.0000	137.0000	8164.0000
13101	6.0000	122.0000	7309.0000
13211	5.0000	119.0000	7103.0000
17321	5.0000	117.0000	6986.0000
2631	8.0000	190.0000	11371.0000
11941	1.0000	5.0000	268.0000
11951	1.0000	5.0000	263.0000
9281	6.0000	144.0000	8606.0000
9381	6.0000	141.0000	8430.0000
9731	6.0000	123.0000	7354.0000
9821	5.0000	119.0000	7106.0000
14851	1.0000	3.0000	149.0000
15121	7.0000	152.0000	9085.0000
6280	7.0000	150.0000	8948.0000
6290	7.0000	147.0000	8799.0000
15171	7.0000	150.0000	8950.0000
19201	7.0000	166.0000	9903.0000
19221	7.0000	165.0000	9870.0000
7360	7.0000	145.0000	8668.0000
7380	6.0000	139.0000	8324.0000
7390	6.0000	131.0000	7837.0000
7420	6.0000	121.0000	7206.0000
7450	5.0000	113.0000	6765.0000
19311	7.0000	149.0000	8940.0000
19331	7.0000	146.0000	8734.0000
19341	6.0000	144.0000	8640.0000
19351	6.0000	144.0000	8614.0000
19421	6.0000	139.0000	8322.0000
19471	6.0000	130.0000	7782.0000
19861	5.0000	113.0000	6765.0000
7460	5.0000	113.0000	6761.0000
381	10.0000	223.0000	13338.0000
831	10.0000	220.0000	13172.0000
1001	10.0000	218.0000	13063.0000
3571	8.0000	178.0000	10666.0000
3621	8.0000	178.0000	10640.0000
7251	3.0000	51.0000	3006.0000
5961	5.0000	120.0000	7189.0000
5981	5.0000	120.0000	7164.0000
1890	5.0000	102.0000	6062.0000
6061	5.0000	119.0000	7082.0000
6101	5.0000	117.0000	7015.0000
6311	5.0000	103.0000	6141.0000
6321	5.0000	102.0000	6101.0000
7071	3.0000	60.0000	3598.0000
7191	3.0000	53.0000	3154.0000
7221	3.0000	52.0000	3095.0000
7411	2.0000	46.0000	2760.0000
8271	1.0000	21.0000	1256.0000
11971	1.0000	5.0000	248.0000
17291	5.0000	117.0000	7010.0000
17311	5.0000	117.0000	6987.0000
17331	5.0000	115.0000	6866.0000
17431	5.0000	102.0000	6103.0000
17451	5.0000	100.0000	5988.0000
17531	5.0000	97.0000	5786.0000
17551	4.0000	96.0000	5756.0000
17571	4.0000	96.0000	5742.0000
17641	4.0000	88.0000	5248.0000
17781	3.0000	72.0000	4278.0000
17791	3.0000	72.0000	4277.0000
7060	3.0000	71.0000	4253.0000
17951	3.0000	54.0000	3192.0000
18311	1.0000	1.0000	51.0000
2381	8.0000	192.0000	11519.0000
4171	8.0000	171.0000	10229.0000
1330	7.0000	159.0000	9522.0000
1440	7.0000	147.0000	8773.0000
1510	6.0000	141.0000	8456.0000
1650	6.0000	126.0000	7506.0000
1900	5.0000	101.0000	6043.0000
4261	8.0000	170.0000	10170.0000
1320	7.0000	159.0000	9523.0000
4271	8.0000	170.0000	10168.0000
1150	8.0000	170.0000	10160.0000
1730	6.0000	123.0000	7326.0000
1920	5.0000	100.0000	5970.0000
4080	2.0000	25.0000	1478.0000
4321	8.0000	169.0000	10138.0000
1160	8.0000	169.0000	10096.0000
4681	7.0000	163.0000	9776.0000
1310	7.0000	159.0000	9525.0000
1560	6.0000	136.0000	8126.0000
4701	7.0000	163.0000	9768.0000
4961	7.0000	149.0000	8931.0000
5011	7.0000	149.0000	8914.0000
5521	6.0000	137.0000	8177.0000
5771	6.0000	125.0000	7458.0000
5791	6.0000	124.0000	7438.0000
5901	6.0000	122.0000	7277.0000
6011	5.0000	119.0000	7137.0000
6191	5.0000	114.0000	6802.0000
6371	5.0000	98.0000	5833.0000
7791	2.0000	39.0000	2308.0000
2480	2.0000	28.0000	1654.0000
8021	2.0000	29.0000	1729.0000
8521	1.0000	7.0000	417.0000
8611	1.0000	5.0000	248.0000
9251	7.0000	145.0000	8698.0000
9271	6.0000	144.0000	8607.0000
14741	1.0000	6.0000	330.0000
14801	1.0000	4.0000	237.0000
14841	1.0000	4.0000	209.0000
15321	6.0000	141.0000	8449.0000
15601	5.0000	103.0000	6129.0000
16841	9.0000	211.0000	12651.0000
19171	7.0000	168.0000	10064.0000
291	10.0000	225.0000	13448.0000
341	10.0000	223.0000	13371.0000
30	10.0000	223.0000	13323.0000
40	10.0000	222.0000	13317.0000
431	10.0000	222.0000	13306.0000
441	10.0000	222.0000	13303.0000
801	10.0000	220.0000	13174.0000
1051	10.0000	217.0000	12985.0000
3691	8.0000	176.0000	10544.0000
7381	2.0000	47.0000	2785.0000
5951	6.0000	121.0000	7204.0000
6151	5.0000	115.0000	6870.0000
11911	1.0000	7.0000	392.0000
17231	6.0000	121.0000	7249.0000
17261	5.0000	120.0000	7190.0000
17271	5.0000	119.0000	7111.0000
17301	5.0000	117.0000	7006.0000
17461	5.0000	99.0000	5892.0000
17491	5.0000	99.0000	5883.0000
17591	4.0000	96.0000	5707.0000
2171	9.0000	194.0000	11630.0000
2691	8.0000	190.0000	11356.0000
800	8.0000	182.0000	10869.0000
2711	8.0000	190.0000	11349.0000
2771	8.0000	189.0000	11317.0000
9211	7.0000	147.0000	8803.0000
9481	6.0000	137.0000	8171.0000
9541	6.0000	133.0000	7932.0000
9681	6.0000	124.0000	7381.0000
4250	1.0000	11.0000	637.0000
9701	6.0000	123.0000	7365.0000
3450	5.0000	119.0000	7082.0000
9881	5.0000	117.0000	6970.0000
9901	5.0000	116.0000	6936.0000
10981	2.0000	45.0000	2697.0000
4750	7.0000	160.0000	9589.0000
11171	2.0000	31.0000	1851.0000
11231	2.0000	29.0000	1706.0000
11281	2.0000	27.0000	1595.0000
12641	7.0000	150.0000	8966.0000
14681	1.0000	19.0000	1119.0000
19081	1.0000	23.0000	1352.0000
20141	4.0000	92.0000	5473.0000
20201	4.0000	80.0000	4794.0000
20351	3.0000	70.0000	4153.0000
7610	3.0000	68.0000	4067.0000
7620	3.0000	68.0000	4049.0000
7680	3.0000	56.0000	3313.0000
20521	3.0000	58.0000	3429.0000
281	10.0000	225.0000	13471.0000
941	10.0000	218.0000	13079.0000
971	10.0000	218.0000	13070.0000
2141	9.0000	195.0000	11653.0000
4851	7.0000	155.0000	9244.0000
8111	2.0000	28.0000	1637.0000
8131	2.0000	27.0000	1579.0000
5931	6.0000	121.0000	7244.0000
6121	5.0000	116.0000	6901.0000
1940	5.0000	99.0000	5883.0000
7031	3.0000	64.0000	3802.0000
8261	1.0000	22.0000	1264.0000
2630	1.0000	21.0000	1258.0000
2650	1.0000	21.0000	1222.0000
8401	1.0000	16.0000	937.0000
11901	1.0000	7.0000	397.0000
14021	3.0000	57.0000	3411.0000
14421	2.0000	36.0000	2146.0000
17211	6.0000	122.0000	7274.0000
17241	6.0000	121.0000	7247.0000
17251	6.0000	121.0000	7227.0000
7050	4.0000	75.0000	4454.0000
17281	5.0000	119.0000	7092.0000
17411	5.0000	103.0000	6165.0000
17541	4.0000	96.0000	5756.0000
6990	4.0000	96.0000	5754.0000
7000	4.0000	96.0000	5752.0000
17601	4.0000	95.0000	5699.0000
17861	3.0000	64.0000	3819.0000
17911	3.0000	56.0000	3317.0000
18021	3.0000	50.0000	2993.0000
18041	3.0000	49.0000	2931.0000
18081	2.0000	44.0000	2614.0000
18281	1.0000	3.0000	126.0000
7190	7.0000	163.0000	9737.0000
18291	1.0000	2.0000	114.0000
2051	9.0000	197.0000	11781.0000
2281	9.0000	193.0000	11562.0000
1810	5.0000	110.0000	6577.0000
2180	3.0000	52.0000	3084.0000
2961	8.0000	187.0000	11188.0000
1820	5.0000	110.0000	6569.0000
3211	8.0000	185.0000	11089.0000
3301	8.0000	184.0000	11004.0000
1830	5.0000	110.0000	6557.0000
3741	8.0000	175.0000	10481.0000
1760	5.0000	115.0000	6883.0000
1790	5.0000	114.0000	6800.0000
4041	8.0000	172.0000	10318.0000
4051	8.0000	172.0000	10315.0000
1800	5.0000	114.0000	6799.0000
4091	8.0000	172.0000	10291.0000
4391	7.0000	168.0000	10049.0000
4421	7.0000	168.0000	10041.0000
4981	7.0000	149.0000	8927.0000
5071	7.0000	148.0000	8856.0000
1840	5.0000	110.0000	6544.0000
5851	6.0000	124.0000	7406.0000
1960	5.0000	97.0000	5807.0000
6201	5.0000	114.0000	6801.0000
1850	5.0000	110.0000	6542.0000
1930	5.0000	100.0000	5969.0000
1950	5.0000	97.0000	5808.0000
6381	5.0000	97.0000	5767.0000
2150	3.0000	53.0000	3155.0000
9081	7.0000	157.0000	9363.0000
9291	6.0000	144.0000	8604.0000
3120	6.0000	142.0000	8490.0000
3170	6.0000	133.0000	7961.0000
3180	6.0000	131.0000	7829.0000
3190	6.0000	131.0000	7824.0000
3210	6.0000	127.0000	7613.0000
9331	6.0000	142.0000	8483.0000
3290	6.0000	123.0000	7335.0000
3350	6.0000	121.0000	7249.0000
3440	5.0000	120.0000	7144.0000
9371	6.0000	141.0000	8432.0000
3700	4.0000	82.0000	4878.0000
9561	6.0000	132.0000	7875.0000
9611	6.0000	126.0000	7559.0000
9671	6.0000	124.0000	7396.0000
3260	6.0000	123.0000	7379.0000
3360	6.0000	121.0000	7240.0000
9741	6.0000	121.0000	7246.0000
3370	6.0000	121.0000	7236.0000
3390	6.0000	121.0000	7224.0000
3410	5.0000	120.0000	7189.0000
3420	5.0000	120.0000	7185.0000
3430	5.0000	120.0000	7156.0000
3470	5.0000	118.0000	7067.0000
9841	5.0000	118.0000	7035.0000
3520	5.0000	114.0000	6799.0000
3620	5.0000	100.0000	5992.0000
9911	5.0000	116.0000	6925.0000
3600	5.0000	103.0000	6163.0000
3610	5.0000	102.0000	6105.0000
9981	5.0000	104.0000	6200.0000
3730	4.0000	75.0000	4476.0000
3750	4.0000	75.0000	4456.0000
9991	5.0000	102.0000	6103.0000
10171	4.0000	81.0000	4832.0000
10431	3.0000	67.0000	4010.0000
3810	3.0000	66.0000	3956.0000
3830	3.0000	66.0000	3923.0000
10591	3.0000	57.0000	3415.0000
10611	3.0000	57.0000	3369.0000
14651	1.0000	20.0000	1160.0000
14661	1.0000	19.0000	1139.0000
14701	1.0000	17.0000	967.0000
14811	1.0000	4.0000	223.0000
14821	1.0000	4.0000	217.0000
14831	1.0000	4.0000	215.0000
19071	2.0000	25.0000	1499.0000
19121	1.0000	9.0000	498.0000
19701	5.0000	118.0000	7075.0000
19771	5.0000	118.0000	7054.0000
20731	2.0000	29.0000	1726.0000
21101	7.0000	164.0000	9830.0000
7870	6.0000	135.0000	8088.0000
271	10.0000	226.0000	13523.0000
361	10.0000	223.0000	13343.0000
401	10.0000	222.0000	13316.0000
821	10.0000	220.0000	13173.0000
1251	9.0000	214.0000	12806.0000
830	8.0000	181.0000	10840.0000
1590	6.0000	135.0000	8055.0000
3501	8.0000	181.0000	10841.0000
870	8.0000	180.0000	10743.0000
5641	6.0000	135.0000	8041.0000
9871	5.0000	117.0000	6973.0000
5970	2.0000	31.0000	1803.0000
11211	2.0000	31.0000	1806.0000
12991	6.0000	129.0000	7709.0000
13411	5.0000	109.0000	6499.0000
13761	4.0000	80.0000	4781.0000
13781	4.0000	78.0000	4644.0000
14481	2.0000	30.0000	1751.0000
5921	6.0000	121.0000	7259.0000
6131	5.0000	115.0000	6888.0000
11881	1.0000	10.0000	559.0000
11891	1.0000	7.0000	402.0000
12651	7.0000	150.0000	8954.0000
5070	6.0000	143.0000	8552.0000
5410	5.0000	108.0000	6464.0000
5540	4.0000	96.0000	5709.0000
12831	6.0000	143.0000	8533.0000
5200	6.0000	122.0000	7288.0000
5220	6.0000	122.0000	7268.0000
13171	6.0000	122.0000	7287.0000
5210	6.0000	122.0000	7274.0000
5230	6.0000	122.0000	7266.0000
5910	2.0000	44.0000	2613.0000
5920	2.0000	44.0000	2587.0000
17161	6.0000	133.0000	7929.0000
2041	9.0000	197.0000	11782.0000
2431	8.0000	192.0000	11500.0000
2761	8.0000	189.0000	11327.0000
2821	8.0000	188.0000	11268.0000
3121	8.0000	186.0000	11133.0000
3521	8.0000	180.0000	10782.0000
3591	8.0000	178.0000	10655.0000
3651	8.0000	178.0000	10623.0000
3661	8.0000	177.0000	10616.0000
3751	8.0000	175.0000	10481.0000
3771	8.0000	175.0000	10471.0000
960	8.0000	174.0000	10439.0000
2080	3.0000	60.0000	3541.0000
3821	8.0000	175.0000	10457.0000
4121	8.0000	171.0000	10248.0000
4501	7.0000	167.0000	9975.0000
5631	6.0000	135.0000	8060.0000
6361	5.0000	98.0000	5860.0000
6611	4.0000	77.0000	4601.0000
9061	7.0000	160.0000	9584.0000
9101	7.0000	153.0000	9133.0000
2940	7.0000	152.0000	9111.0000
2960	7.0000	149.0000	8909.0000
14631	1.0000	20.0000	1200.0000
16741	10.0000	236.0000	14143.0000
18981	2.0000	43.0000	2564.0000
19871	5.0000	112.0000	6704.0000
7500	5.0000	109.0000	6494.0000
7540	5.0000	104.0000	6213.0000
7550	5.0000	100.0000	5982.0000
20031	5.0000	97.0000	5777.0000
7570	4.0000	92.0000	5506.0000
20421	3.0000	66.0000	3935.0000
241	10.0000	227.0000	13601.0000
411	10.0000	222.0000	13311.0000
60	10.0000	221.0000	13246.0000
70	10.0000	221.0000	13208.0000
80	10.0000	219.0000	13082.0000
861	10.0000	220.0000	13168.0000
6620	3.0000	66.0000	3947.0000
15851	3.0000	68.0000	4068.0000
5781	6.0000	125.0000	7456.0000
9651	6.0000	124.0000	7427.0000
13031	6.0000	126.0000	7502.0000
15571	5.0000	114.0000	6784.0000
16911	9.0000	197.0000	11804.0000
18141	2.0000	28.0000	1653.0000
19031	2.0000	29.0000	1720.0000
20711	2.0000	30.0000	1763.0000
11851	1.0000	11.0000	646.0000
17111	6.0000	141.0000	8426.0000
17141	6.0000	138.0000	8252.0000
17631	4.0000	89.0000	5335.0000
17851	3.0000	64.0000	3839.0000
2021	9.0000	197.0000	11784.0000
9021	7.0000	161.0000	9648.0000
9041	7.0000	161.0000	9606.0000
3220	6.0000	127.0000	7584.0000
3380	6.0000	121.0000	7232.0000
9621	6.0000	125.0000	7491.0000
13661	4.0000	94.0000	5624.0000
14501	2.0000	29.0000	1699.0000
18961	2.0000	47.0000	2799.0000
19141	1.0000	7.0000	376.0000
231	10.0000	228.0000	13654.0000
501	10.0000	222.0000	13284.0000
771	10.0000	220.0000	13178.0000
